x,z,gamma_00,gamma_01,gamma_02,gamma_10,gamma_11,gamma_12,gamma_20,gamma_21,gamma_22
-239.874,139.087,1.00846,-2.36167e-21,-8.3943e-21,-6.0381e-20,1.00846,-1.14181e-19,3.43232e-20,-6.20815e-20,1.00846
-239.874,143.118,1.0084,-2.26427e-21,-8.13826e-21,-5.84537e-20,1.0084,-1.10591e-19,3.28577e-20,-6.00769e-20,1.0084
-239.874,147.15,1.00834,-2.1713e-21,-7.89038e-21,-5.65921e-20,1.00834,-1.07121e-19,3.146e-20,-5.81419e-20,1.00834
-239.874,151.181,1.00829,-2.08259e-21,-7.65038e-21,-5.47941e-20,1.00829,-1.03767e-19,3.01269e-20,-5.62741e-20,1.00829
-239.874,155.213,1.00823,-1.99791e-21,-7.41801e-21,-5.30576e-20,1.00823,-1.00525e-19,2.88551e-20,-5.44711e-20,1.00823
-239.874,159.244,1.00817,-1.91706e-21,-7.19312e-21,-5.13804e-20,1.00817,-9.73917e-20,2.76418e-20,-5.27306e-20,1.00817
-239.874,163.276,1.00812,-1.83982e-21,-6.97539e-21,-4.97604e-20,1.00812,-9.43634e-20,2.6484e-20,-5.10505e-20,1.00812
-239.874,167.307,1.00806,-1.76609e-21,-6.76463e-21,-4.81958e-20,1.00806,-9.14365e-20,2.5379e-20,-4.94286e-20,1.00806
-239.874,171.339,1.00801,-1.69565e-21,-6.56067e-21,-4.66846e-20,1.00801,-8.86077e-20,2.43244e-20,-4.78629e-20,1.00801
-239.874,175.37,1.00795,-1.62831e-21,-6.36326e-21,-4.5225e-20,1.00795,-8.58737e-20,2.33176e-20,-4.63514e-20,1.00795
-239.874,179.402,1.0079,-1.56395e-21,-6.17216e-21,-4.38151e-20,1.0079,-8.32311e-20,2.23564e-20,-4.4892e-20,1.0079
-239.874,183.433,1.00784,-1.50247e-21,-5.98728e-21,-4.24533e-20,1.00784,-8.06771e-20,2.14385e-20,-4.34832e-20,1.00784
-239.874,187.465,1.00779,-1.44371e-21,-5.80832e-21,-4.11378e-20,1.00779,-7.82084e-20,2.05619e-20,-4.21228e-20,1.00779
-239.874,191.496,1.00774,-1.38747e-21,-5.63508e-21,-3.9867e-20,1.00774,-7.58223e-20,1.97246e-20,-4.08093e-20,1.00774
-239.874,195.528,1.00769,-1.33368e-21,-5.46748e-21,-3.86393e-20,1.00769,-7.35158e-20,1.89247e-20,-3.9541e-20,1.00769
-239.874,199.559,1.00764,-1.28227e-21,-5.30528e-21,-3.74533e-20,1.00764,-7.12863e-20,1.81604e-20,-3.83162e-20,1.00764
-239.874,203.591,1.00759,-1.23304e-21,-5.14828e-21,-3.63074e-20,1.00759,-6.91311e-20,1.743e-20,-3.71334e-20,1.00759
-239.874,207.622,1.00754,-1.18593e-21,-4.99631e-21,-3.52003e-20,1.00754,-6.70476e-20,1.67319e-20,-3.5991e-20,1.00754
-239.874,211.654,1.00749,-1.14084e-21,-4.84926e-21,-3.41304e-20,1.00749,-6.50334e-20,1.60646e-20,-3.48877e-20,1.00749
-239.874,215.685,1.00744,-1.09772e-21,-4.70695e-21,-3.30967e-20,1.00744,-6.3086e-20,1.54265e-20,-3.38219e-20,1.00744
-239.874,219.717,1.00739,-1.05639e-21,-4.56919e-21,-3.20977e-20,1.00739,-6.1203e-20,1.48164e-20,-3.27923e-20,1.00739
-239.874,223.748,1.00734,-1.01681e-21,-4.43584e-21,-3.11322e-20,1.00734,-5.93824e-20,1.42329e-20,-3.17977e-20,1.00734
-239.874,227.78,1.0073,-9.78901e-22,-4.3068e-21,-3.0199e-20,1.0073,-5.76219e-20,1.36748e-20,-3.08368e-20,1.0073
-239.874,231.811,1.00725,-9.426e-22,-4.18187e-21,-2.9297e-20,1.00725,-5.59194e-20,1.31408e-20,-2.99083e-20,1.00725
-239.874,235.843,1.0072,-9.07794e-22,-4.06094e-21,-2.8425e-20,1.0072,-5.42728e-20,1.26298e-20,-2.90111e-20,1.0072
-239.874,239.874,1.00716,-8.74422e-22,-3.94385e-21,-2.75821e-20,1.00716,-5.26803e-20,1.21409e-20,-2.8144e-20,1.00716
-239.874,243.906,1.00711,-8.42459e-22,-3.8305e-21,-2.67671e-20,1.00711,-5.114e-20,1.16728e-20,-2.7306e-20,1.00711
-239.874,247.937,1.00707,-8.11794e-22,1.27192e-19,-2.59791e-20,1.00707,1.65221e-18,1.42189e-19,1.67604e-18,1.00707
-239.874,251.969,1.00702,-7.82396e-22,-1.62523e-21,-2.72205e-20,1.00702,-2.17523e-20,1.28333e-20,1.37066e-21,1.00702
-239.874,256,1.00702,0,0,0,1.00702,0,0,0,1.00702
-235.843,-256,1.0154,0,0,0,1.0154,0,0,0,1.0154
-235.843,-251.969,1.0154,-2.44015e-19,-3.12167e-21,-3.71175e-19,1.0154,-4.72763e-20,1.34802e-19,5.62905e-20,1.0154
-235.843,-247.937,1.01539,-1.3189e-19,9.52222e-20,-1.57505e-19,1.01539,9.99392e-19,1.41958e-18,7.7878e-19,1.01539
-235.843,-243.906,1.01538,-1.31046e-19,-3.42442e-22,-1.94883e-19,1.01538,-4.63037e-20,1.32201e-18,-2.27592e-19,1.01538
-235.843,-239.874,1.01536,-1.29994e-19,-3.24288e-21,-2.11243e-19,1.01536,-8.78735e-20,1.31337e-18,-2.50383e-19,1.01536
-235.843,-235.843,1.01534,-1.28742e-19,-6.10819e-21,-2.29599e-19,1.01534,-1.28738e-19,1.30322e-18,-2.69947e-19,1.01534
-235.843,-231.811,1.01532,-1.27298e-19,-8.92864e-21,-2.47321e-19,1.01532,-1.68737e-19,1.29136e-18,-2.88769e-19,1.01532
-235.843,-227.78,1.01529,-1.25671e-19,-1.16949e-20,-2.64345e-19,1.01529,-2.07719e-19,1.27786e-18,-3.06779e-19,1.01529
-235.843,-223.748,1.01526,-1.2387e-19,-1.43982e-20,-2.80613e-19,1.01526,-2.4554e-19,1.26278e-18,-3.23918e-19,1.01526
-235.843,-219.717,1.01523,-1.21907e-19,-1.70299e-20,-2.96072e-19,1.01523,-2.82069e-19,1.24621e-18,-3.40131e-19,1.01523
-235.843,-215.685,1.01519,-1.19794e-19,-1.95821e-20,-3.10675e-19,1.01519,-3.17186e-19,1.22821e-18,-3.55369e-19,1.01519
-235.843,-211.654,1.01515,-1.17542e-19,-2.20476e-20,-3.24383e-19,1.01515,-3.50782e-19,1.20889e-18,-3.69593e-19,1.01515
-235.843,-207.622,1.01511,-1.15164e-19,-2.44196e-20,-3.37164e-19,1.01511,-3.82764e-19,1.18834e-18,-3.8277e-19,1.01511
-235.843,-203.591,1.01506,-1.12673e-19,-2.66919e-20,-3.4899e-19,1.01506,-4.13048e-19,1.16665e-18,-3.94876e-19,1.01506
-235.843,-199.559,1.01501,-1.10082e-19,-2.88593e-20,-3.59842e-19,1.01501,-4.41567e-19,1.14393e-18,-4.05893e-19,1.01501
-235.843,-195.528,1.01496,-1.07404e-19,-3.0917e-20,-3.69707e-19,1.01496,-4.68266e-19,1.12027e-18,-4.15812e-19,1.01496
-235.843,-191.496,1.01491,-1.04653e-19,-3.2861e-20,-3.78578e-19,1.01491,-4.93103e-19,1.09577e-18,-4.24628e-19,1.01491
-235.843,-187.465,1.01485,-1.01841e-19,-3.4688e-20,-3.86456e-19,1.01485,-5.1605e-19,1.07055e-18,-4.32346e-19,1.01485
-235.843,-183.433,1.01479,-9.89802e-20,-3.63955e-20,-3.93345e-19,1.01479,-5.37092e-19,1.04471e-18,-4.38977e-19,1.01479
-235.843,-179.402,1.01473,-9.60837e-20,-3.79816e-20,-3.99257e-19,1.01473,-5.56225e-19,1.01834e-18,-4.44536e-19,1.01473
-235.843,-175.37,1.01466,-9.31628e-20,-3.94453e-20,-4.04208e-19,1.01466,-5.73457e-19,9.91555e-19,-4.49045e-19,1.01466
-235.843,-171.339,1.0146,-9.02287e-20,-4.07858e-20,-4.08218e-19,1.0146,-5.88807e-19,9.64438e-19,-4.52532e-19,1.0146
-235.843,-167.307,1.01453,-8.72919e-20,-4.20036e-20,-4.11314e-19,1.01453,-6.02303e-19,9.37089e-19,-4.55026e-19,1.01453
-235.843,-163.276,1.01446,-8.43623e-20,-4.30993e-20,-4.13523e-19,1.01446,-6.13983e-19,9.09597e-19,-4.56565e-19,1.01446
-235.843,-159.244,1.01438,-8.14491e-20,-4.40742e-20,-4.14878e-19,1.01438,-6.23894e-19,8.82048e-19,-4.57185e-19,1.01438
-235.843,-155.213,1.01431,-7.85608e-20,-4.49304e-20,-4.15415e-19,1.01431,-6.32088e-19,8.54523e-19,-4.5693e-19,1.01431
-235.843,-151.181,1.01423,-7.57052e-20,-4.56702e-20,-4.1517e-19,1.01423,-6.38625e-19,8.27098e-19,-4.55842e-19,1.01423
-235.843,-147.15,1.01415,-7.28892e-20,-4.62963e-20,-4.14185e-19,1.01415,-6.43571e-19,7.99845e-19,-4.53967e-19,1.01415
-235.843,-143.118,1.01407,-7.01191e-20,-4.68122e-20,-4.12498e-19,1.01407,-6.46994e-19,7.7283e-19,-4.51354e-19,1.01407
-235.843,-139.087,1.01399,-6.74006e-20,-4.72214e-20,-4.10154e-19,1.01399,-6.48969e-19,7.46113e-19,-4.48049e-19,1.01399
-235.843,-135.055,1.01391,-6.47385e-20,-4.75278e-20,-4.07194e-19,1.01391,-6.49571e-19,7.1975e-19,-4.44102e-19,1.01391
-235.843,-131.024,1.01383,-6.21371e-20,-4.77357e-20,-4.03663e-19,1.01383,-6.48878e-19,6.9379e-19,-4.3956e-19,1.01383
-235.843,-126.992,1.01374,-5.95998e-20,-4.78494e-20,-3.99602e-19,1.01374,-6.46971e-19,6.6828e-19,-4.34473e-19,1.01374
-235.843,-122.961,1.01366,-5.71297e-20,-4.78737e-20,-3.95055e-19,1.01366,-6.43928e-19,6.43258e-19,-4.28889e-19,1.01366
-235.843,-118.929,1.01357,-5.47292e-20,-4.78132e-20,-3.90064e-19,1.01357,-6.39831e-19,6.1876e-19,-4.22853e-19,1.01357
-235.843,-114.898,1.01348,-5.24e-20,-4.76727e-20,-3.84671e-19,1.01348,-6.34758e-19,5.94815e-19,-4.16412e-19,1.01348
-235.843,-110.866,1.01339,-5.01436e-20,-4.74572e-20,-3.78916e-19,1.01339,-6.28788e-19,5.7145e-19,-4.09609e-19,1.01339
-235.843,-106.835,1.01331,-4.79607e-20,-4.71716e-20,-3.72838e-19,1.01331,-6.21998e-19,5.48684e-19,-4.02489e-19,1.01331
-235.843,-102.803,1.01322,-4.5852e-20,-4.68207e-20,-3.66475e-19,1.01322,-6.14462e-19,5.26536e-19,-3.95091e-19,1.01322
-235.843,-98.7717,1.01313,-4.38174e-20,-4.64095e-20,-3.59863e-19,1.01313,-6.06254e-19,5.05018e-19,-3.87455e-19,1.01313
-235.843,-94.7402,1.01304,-4.18567e-20,-4.59427e-20,-3.53037e-19,1.01304,-5.97442e-19,4.8414e-19,-3.79618e-19,1.01304
-235.843,-90.7087,1.01295,-3.99694e-20,-4.54249e-20,-3.46029e-19,1.01295,-5.88095e-19,4.63908e-19,-3.71616e-19,1.01295
-235.843,-86.6772,1.01285,-3.81546e-20,-4.48608e-20,-3.38871e-19,1.01285,-5.78277e-19,4.44326e-19,-3.63481e-19,1.01285
-235.843,-82.6457,1.01276,-3.64113e-20,-4.42549e-20,-3.31592e-19,1.01276,-5.68049e-19,4.25394e-19,-3.55246e-19,1.01276
-235.843,-78.6142,1.01267,-3.47381e-20,-4.36113e-20,-3.2422e-19,1.01267,-5.57469e-19,4.0711e-19,-3.46938e-19,1.01267
-235.843,-74.5827,1.01258,-3.31338e-20,-4.29343e-20,-3.16781e-19,1.01258,-5.46591e-19,3.8947e-19,-3.38585e-19,1.01258
-235.843,-70.5512,1.01249,-3.15966e-20,-4.22278e-20,-3.09298e-19,1.01249,-5.35468e-19,3.72466e-19,-3.30211e-19,1.01249
-235.843,-66.5197,1.0124,-3.01248e-20,-4.14955e-20,-3.01793e-19,1.0124,-5.24147e-19,3.56092e-19,-3.21841e-19,1.0124
-235.843,-62.4882,1.01231,-2.87167e-20,-4.07412e-20,-2.94288e-19,1.01231,-5.12673e-19,3.40336e-19,-3.13496e-19,1.01231
-235.843,-58.4567,1.01222,-2.73704e-20,-3.99681e-20,-2.868e-19,1.01222,-5.01088e-19,3.25189e-19,-3.05193e-19,1.01222
-235.843,-54.4252,1.01213,-2.60839e-20,-3.91795e-20,-2.79348e-19,1.01213,-4.89432e-19,3.10637e-19,-2.96952e-19,1.01213
-235.843,-50.3937,1.01204,-2.48552e-20,-3.83784e-20,-2.71946e-19,1.01204,-4.77739e-19,2.96667e-19,-2.88787e-19,1.01204
-235.843,-46.3622,1.01195,-2.36824e-20,-3.75676e-20,-2.6461e-19,1.01195,-4.66041e-19,2.83264e-19,-2.80713e-19,1.01195
-235.843,-42.3307,1.01186,-2.25634e-20,-3.67498e-20,-2.5735e-19,1.01186,-4.5437e-19,2.70415e-19,-2.72743e-19,1.01186
-235.843,-38.2992,1.01177,-2.14962e-20,-3.59274e-20,-2.5018e-19,1.01177,-4.42753e-19,2.58104e-19,-2.64888e-19,1.01177
-235.843,-34.2677,1.01168,-2.04789e-20,-3.51027e-20,-2.43109e-19,1.01168,-4.31213e-19,2.46313e-19,-2.57157e-19,1.01168
-235.843,-30.2362,1.01159,-1.95093e-20,-3.42778e-20,-2.36145e-19,1.01159,-4.19773e-19,2.35029e-19,-2.49559e-19,1.01159
-235.843,-26.2047,1.0115,-1.85857e-20,-3.34546e-20,-2.29297e-19,1.0115,-4.08453e-19,2.24233e-19,-2.42102e-19,1.0115
-235.843,-22.1732,1.01141,-1.77061e-20,-3.26348e-20,-2.22571e-19,1.01141,-3.9727e-19,2.1391e-19,-2.34791e-19,1.01141
-235.843,-18.1417,1.01133,-1.68685e-20,-3.18202e-20,-2.15973e-19,1.01133,-3.86241e-19,2.04042e-19,-2.27632e-19,1.01133
-235.843,-14.1102,1.01124,-1.60713e-20,-3.10121e-20,-2.09508e-19,1.01124,-3.75379e-19,1.94615e-19,-2.20629e-19,1.01124
-235.843,-10.0787,1.01115,-1.53124e-20,-3.02117e-20,-2.0318e-19,1.01115,-3.64696e-19,1.85611e-19,-2.13786e-19,1.01115
-235.843,-6.04724,1.01107,-1.45904e-20,-2.94204e-20,-1.96992e-19,1.01107,-3.54201e-19,1.77014e-19,-2.07104e-19,1.01107
-235.843,-2.01575,1.01098,-1.39035e-20,-2.86392e-20,-1.90945e-19,1.01098,-3.43905e-19,1.68809e-19,-2.00585e-19,1.01098
-235.843,2.01575,1.0109,-1.325e-20,-2.78689e-20,-1.85043e-19,1.0109,-3.33814e-19,1.6098e-19,-1.94232e-19,1.0109
-235.843,6.04724,1.01082,-1.26284e-20,-2.71104e-20,-1.79286e-19,1.01082,-3.23934e-19,1.53511e-19,-1.88044e-19,1.01082
-235.843,10.0787,1.01073,-1.20372e-20,-2.63645e-20,-1.73675e-19,1.01073,-3.1427e-19,1.46388e-19,-1.8202e-19,1.01073
-235.843,14.1102,1.01065,-1.1475e-20,-2.56316e-20,-1.6821e-19,1.01065,-3.04825e-19,1.39597e-19,-1.76162e-19,1.01065
-235.843,18.1417,1.01057,-1.09404e-20,-2.49124e-20,-1.62891e-19,1.01057,-2.95603e-19,1.33123e-19,-1.70467e-19,1.01057
-235.843,22.1732,1.01049,-1.0432e-20,-2.42073e-20,-1.57717e-19,1.01049,-2.86605e-19,1.26953e-19,-1.64935e-19,1.01049
-235.843,26.2047,1.01041,-9.94852e-21,-2.35165e-20,-1.52687e-19,1.01041,-2.77831e-19,1.21072e-19,-1.59563e-19,1.01041
-235.843,30.2362,1.01033,-9.48882e-21,-2.28405e-20,-1.47799e-19,1.01033,-2.69283e-19,1.1547e-19,-1.54349e-19,1.01033
-235.843,34.2677,1.01025,-9.05168e-21,-2.21794e-20,-1.43052e-19,1.01025,-2.6096e-19,1.10132e-19,-1.49292e-19,1.01025
-235.843,38.2992,1.01017,-8.63599e-21,-2.15335e-20,-1.38445e-19,1.01017,-2.5286e-19,1.05047e-19,-1.44389e-19,1.01017
-235.843,42.3307,1.0101,-8.24067e-21,-2.09026e-20,-1.33975e-19,1.0101,-2.44981e-19,1.00204e-19,-1.39637e-19,1.0101
-235.843,46.3622,1.01002,-7.86472e-21,-2.0287e-20,-1.29639e-19,1.01002,-2.37323e-19,9.5592e-20,-1.35032e-19,1.01002
-235.843,50.3937,1.00994,-7.50717e-21,-1.96866e-20,-1.25435e-19,1.00994,-2.29881e-19,9.11993e-20,-1.30573e-19,1.00994
-235.843,54.4252,1.00987,-7.1671e-21,-1.91014e-20,-1.21362e-19,1.00987,-2.22654e-19,8.70162e-20,-1.26256e-19,1.00987
-235.843,58.4567,1.00979,-6.84363e-21,-1.85314e-20,-1.17415e-19,1.00979,-2.15638e-19,8.30329e-20,-1.22078e-19,1.00979
-235.843,62.4882,1.00972,-6.53592e-21,-1.79763e-20,-1.13593e-19,1.00972,-2.0883e-19,7.92399e-20,-1.18035e-19,1.00972
-235.843,66.5197,1.00965,-6.24314e-21,-1.74362e-20,-1.09892e-19,1.00965,-2.02225e-19,7.56281e-20,-1.14124e-19,1.00965
-235.843,70.5512,1.00958,-5.9646e-21,-1.69107e-20,-1.06309e-19,1.00958,-1.95821e-19,7.21891e-20,-1.10342e-19,1.00958
-235.843,74.5827,1.0095,-5.69952e-21,-1.63998e-20,-1.02842e-19,1.0095,-1.89612e-19,6.89144e-20,-1.06685e-19,1.0095
-235.843,78.6142,1.00943,-5.44725e-21,-1.59031e-20,-9.94878e-20,1.00943,-1.83594e-19,6.57962e-20,-1.0315e-19,1.00943
-235.843,82.6457,1.00936,-5.20715e-21,-1.54206e-20,-9.62432e-20,1.00936,-1.77764e-19,6.28269e-20,-9.97334e-20,1.00936
-235.843,86.6772,1.00929,-4.97859e-21,-1.4952e-20,-9.31052e-20,1.00929,-1.72117e-19,5.99995e-20,-9.64319e-20,1.00929
-235.843,90.7087,1.00923,-4.76098e-21,-1.44969e-20,-9.00709e-20,1.00923,-1.66648e-19,5.73069e-20,-9.32421e-20,1.00923
-235.843,94.7402,1.00916,-4.55378e-21,-1.40552e-20,-8.71374e-20,1.00916,-1.61354e-19,5.47426e-20,-9.01607e-20,1.00916
-235.843,98.7717,1.00909,-4.35643e-21,-1.36265e-20,-8.43017e-20,1.00909,-1.56228e-19,5.23003e-20,-8.71843e-20,1.00909
-235.843,102.803,1.00902,-4.16847e-21,-1.32107e-20,-8.15609e-20,1.00902,-1.51267e-19,4.99742e-20,-8.43097e-20,1.00902
-235.843,106.835,1.00896,-3.98941e-21,-1.28073e-20,-7.89122e-20,1.00896,-1.46467e-19,4.77585e-20,-8.15337e-20,1.00896
-235.843,110.866,1.00889,-3.81882e-21,-1.24161e-20,-7.63528e-20,1.00889,-1.41822e-19,4.56479e-20,-7.88532e-20,1.00889
-235.843,114.898,1.00883,-3.65624e-21,-1.20369e-20,-7.38799e-20,1.00883,-1.37329e-19,4.36371e-20,-7.62651e-20,1.00883
-235.843,118.929,1.00877,-3.50127e-21,-1.16693e-20,-7.14908e-20,1.00877,-1.32983e-19,4.17213e-20,-7.37665e-20,1.00877
-235.843,122.961,1.0087,-3.35357e-21,-1.13131e-20,-6.91828e-20,1.0087,-1.2878e-19,3.98958e-20,-7.13543e-20,1.0087
-235.843,126.992,1.00864,-3.21276e-21,-1.09678e-20,-6.69533e-20,1.00864,-1.24715e-19,3.81562e-20,-6.90256e-20,1.00864
-235.843,131.024,1.00858,-3.07848e-21,-1.06334e-20,-6.47998e-20,1.00858,-1.20784e-19,3.64984e-20,-6.67778e-20,1.00858
-235.843,135.055,1.00852,-2.95041e-21,-1.03093e-20,-6.27198e-20,1.00852,-1.16983e-19,3.49182e-20,-6.4608e-20,1.00852
-235.843,139.087,1.00846,-2.82822e-21,-9.9955e-21,-6.07108e-20,1.00846,-1.13309e-19,3.34118e-20,-6.25136e-20,1.00846
-235.843,143.118,1.0084,-2.71163e-21,-9.69156e-21,-5.87704e-20,1.0084,-1.09756e-19,3.19757e-20,-6.0492e-20,1.0084
-235.843,147.15,1.00834,-2.60038e-21,-9.39718e-21,-5.68964e-20,1.00834,-1.06321e-19,3.06065e-20,-5.85407e-20,1.00834
-235.843,151.181,1.00828,-2.49421e-21,-9.11216e-21,-5.50866e-20,1.00828,-1.03001e-19,2.93007e-20,-5.66573e-20,1.00828
-235.843,155.213,1.00823,-2.39286e-21,-8.83618e-21,-5.33387e-20,1.00823,-9.97916e-20,2.80554e-20,-5.48393e-20,1.00823
-235.843,159.244,1.00817,-2.29605e-21,-8.56897e-21,-5.16506e-20,1.00817,-9.66891e-20,2.68675e-20,-5.30845e-20,1.00817
-235.843,163.276,1.00811,-2.20365e-21,-8.31028e-21,-5.00203e-20,1.00811,-9.36901e-20,2.57343e-20,-5.13907e-20,1.00811
-235.843,167.307,1.00806,-2.11536e-21,-8.05989e-21,-4.84458e-20,1.00806,-9.07913e-20,2.46531e-20,-4.97557e-20,1.00806
-235.843,171.339,1.008,-2.03104e-21,-7.8175e-21,-4.69251e-20,1.008,-8.79893e-20,2.36214e-20,-4.81775e-20,1.008
-235.843,175.37,1.00795,-1.95043e-21,-7.58282e-21,-4.54564e-20,1.00795,-8.52807e-20,2.26368e-20,-4.66539e-20,1.00795
-235.843,179.402,1.00789,-1.87341e-21,-7.35572e-21,-4.40378e-20,1.00789,-8.26626e-20,2.16969e-20,-4.51831e-20,1.00789
-235.843,183.433,1.00784,-1.7998e-21,-7.13587e-21,-4.26676e-20,1.00784,-8.01319e-20,2.07996e-20,-4.37632e-20,1.00784
-235.843,187.465,1.00779,-1.7294e-21,-6.92307e-21,-4.13442e-20,1.00779,-7.76855e-20,1.99429e-20,-4.23923e-20,1.00779
-235.843,191.496,1.00774,-1.66211e-21,-6.71712e-21,-4.00657e-20,1.00774,-7.53206e-20,1.91248e-20,-4.10687e-20,1.00774
-235.843,195.528,1.00768,-1.59773e-21,-6.5178e-21,-3.88308e-20,1.00768,-7.30345e-20,1.83434e-20,-3.97907e-20,1.00768
-235.843,199.559,1.00763,-1.53614e-21,-6.32487e-21,-3.76377e-20,1.00763,-7.08244e-20,1.7597e-20,-3.85566e-20,1.00763
-235.843,203.591,1.00758,-1.4772e-21,-6.1381e-21,-3.64851e-20,1.00758,-6.86877e-20,1.6884e-20,-3.73648e-20,1.00758
-235.843,207.622,1.00753,-1.42081e-21,-5.95734e-21,-3.53715e-20,1.00753,-6.6622e-20,1.62026e-20,-3.62139e-20,1.00753
-235.843,211.654,1.00748,-1.36685e-21,-5.78238e-21,-3.42955e-20,1.00748,-6.46247e-20,1.55514e-20,-3.51024e-20,1.00748
-235.843,215.685,1.00744,-1.31515e-21,-5.61304e-21,-3.32558e-20,1.00744,-6.26935e-20,1.49289e-20,-3.40287e-20,1.00744
-235.843,219.717,1.00739,-1.26567e-21,-5.44911e-21,-3.22511e-20,1.00739,-6.0826e-20,1.43339e-20,-3.29916e-20,1.00739
-235.843,223.748,1.00734,-1.21829e-21,-5.29039e-21,-3.12802e-20,1.00734,-5.90202e-20,1.3765e-20,-3.19898e-20,1.00734
-235.843,227.78,1.00729,-1.17287e-21,-5.13681e-21,-3.03417e-20,1.00729,-5.72739e-20,1.32209e-20,-3.10219e-20,1.00729
-235.843,231.811,1.00725,-1.12939e-21,-4.98814e-21,-2.94347e-20,1.00725,-5.55849e-20,1.27004e-20,-3.00867e-20,1.00725
-235.843,235.843,1.0072,-1.08771e-21,-4.84413e-21,-2.85579e-20,1.0072,-5.39514e-20,1.22026e-20,-2.91831e-20,1.0072
-235.843,239.874,1.00716,-1.04777e-21,-4.70475e-21,-2.77104e-20,1.00716,-5.23713e-20,1.17263e-20,-2.83099e-20,1.00716
-235.843,243.906,1.00711,-1.00945e-21,-4.56985e-21,-2.68909e-20,1.00711,-5.08428e-20,1.12705e-20,-2.7466e-20,1.00711
-235.843,247.937,1.00707,-9.7274e-22,1.52446e-19,-2.60986e-20,1.00707,1.65022e-18,1.67781e-19,1.67361e-18,1.00707
-235.843,251.969,1.00702,-9.37535e-22,-1.92945e-21,-2.73327e-20,1.00702,-2.15238e-20,1.28578e-20,1.17513e-21,1.00702
-235.843,256,1.00702,0,0,0,1.00702,0,0,0,1.00702
-231.811,-256,1.01538,0,0,0,1.01538,0,0,0,1.01538
-231.811,-251.969,1.01538,-2.82037e-19,-3.39663e-21,-4.08528e-19,1.01538,-4.47746e-20,1.35321e-19,5.42961e-20,1.01538
-231.811,-247.937,1.01537,-1.52463e-19,1.12424e-19,-1.77845e-19,1.01537,1.01229e-18,1.42111e-18,7.53018e-19,1.01537
-231.811,-243.906,1.01536,-1.51489e-19,1.76424e-21,-2.14749e-19,1.01536,-2.55048e-20,1.30908e-18,-2.45639e-19,1.01536
-231.811,-239.874,1.01534,-1.50277e-19,-1.60589e-21,-2.30793e-19,1.01534,-6.67803e-20,1.30034e-18,-2.68084e-19,1.01534
-231.811,-235.843,1.01532,-1.48835e-19,-4.93826e-21,-2.48783e-19,1.01532,-1.07387e-19,1.29014e-18,-2.87306e-19,1.01532
-231.811,-231.811,1.0153,-1.47171e-19,-8.2216e-21,-2.66116e-19,1.0153,-1.47167e-19,1.27826e-18,-3.05769e-19,1.0153
-231.811,-227.78,1.01527,-1.45295e-19,-1.1445e-20,-2.82728e-19,1.01527,-1.85967e-19,1.26475e-18,-3.23408e-19,1.01527
-231.811,-223.748,1.01524,-1.4322e-19,-1.45981e-20,-2.98565e-19,1.01524,-2.23646e-19,1.2497e-18,-3.40162e-19,1.01524
-231.811,-219.717,1.01521,-1.40958e-19,-1.76711e-20,-3.13575e-19,1.01521,-2.60074e-19,1.23316e-18,-3.55979e-19,1.01521
-231.811,-215.685,1.01517,-1.38522e-19,-2.06545e-20,-3.27715e-19,1.01517,-2.95129e-19,1.21524e-18,-3.70813e-19,1.01517
-231.811,-211.654,1.01513,-1.35926e-19,-2.35398e-20,-3.40947e-19,1.01513,-3.28704e-19,1.196e-18,-3.84626e-19,1.01513
-231.811,-207.622,1.01509,-1.33184e-19,-2.63191e-20,-3.53241e-19,1.01509,-3.60703e-19,1.17555e-18,-3.97386e-19,1.01509
-231.811,-203.591,1.01504,-1.30312e-19,-2.89851e-20,-3.64573e-19,1.01504,-3.91044e-19,1.15398e-18,-4.09071e-19,1.01504
-231.811,-199.559,1.01499,-1.27325e-19,-3.15316e-20,-3.74925e-19,1.01499,-4.19659e-19,1.13139e-18,-4.19665e-19,1.01499
-231.811,-195.528,1.01494,-1.24237e-19,-3.39528e-20,-3.84287e-19,1.01494,-4.4649e-19,1.10788e-18,-4.2916e-19,1.01494
-231.811,-191.496,1.01489,-1.21064e-19,-3.62439e-20,-3.92654e-19,1.01489,-4.71495e-19,1.08355e-18,-4.37553e-19,1.01489
-231.811,-187.465,1.01483,-1.17821e-19,-3.84011e-20,-4.00027e-19,1.01483,-4.94644e-19,1.05851e-18,-4.4485e-19,1.01483
-231.811,-183.433,1.01477,-1.14521e-19,-4.04212e-20,-4.06414e-19,1.01477,-5.15921e-19,1.03285e-18,-4.51062e-19,1.01477
-231.811,-179.402,1.01471,-1.1118e-19,-4.23019e-20,-4.11827e-19,1.01471,-5.35319e-19,1.00669e-18,-4.56207e-19,1.01471
-231.811,-175.37,1.01464,-1.07809e-19,-4.40417e-20,-4.16285e-19,1.01464,-5.52844e-19,9.80103e-19,-4.60308e-19,1.01464
-231.811,-171.339,1.01458,-1.04424e-19,-4.56398e-20,-4.1981e-19,1.01458,-5.68514e-19,9.53203e-19,-4.63391e-19,1.01458
-231.811,-167.307,1.01451,-1.01034e-19,-4.70963e-20,-4.22428e-19,1.01451,-5.82355e-19,9.26077e-19,-4.6549e-19,1.01451
