x,z,K00,K01,K02,K10,K11,K12,K20,K21,K22
-147.15,-62.4882,5.33723e-11,1.00449e-13,1.03909e-13,2.94286e-13,-5.59501e-11,2.77754e-13,3.77247e-10,3.1006e-13,2.27132e-12
-147.15,-58.4567,5.26463e-11,9.61876e-14,1.03188e-13,2.86378e-13,-5.31163e-11,2.74666e-13,3.77411e-10,3.01836e-13,1.75451e-13
-147.15,-54.4252,5.19192e-11,9.20895e-14,1.02346e-13,2.78572e-13,-5.03767e-11,2.71327e-13,3.77373e-10,2.93705e-13,-1.82549e-12
-147.15,-50.3937,5.11916e-11,8.81511e-14,1.01395e-13,2.70877e-13,-4.77305e-11,2.67762e-13,3.77143e-10,2.85677e-13,-3.73293e-12
-147.15,-46.3622,5.04643e-11,8.43681e-14,1.00343e-13,2.63302e-13,-4.51768e-11,2.63997e-13,3.76729e-10,2.77761e-13,-5.54849e-12
-147.15,-42.3307,4.97378e-11,8.07366e-14,9.91994e-14,2.55852e-13,-4.27144e-11,2.60053e-13,3.7614e-10,2.69966e-13,-7.27396e-12
-147.15,-38.2992,4.90128e-11,7.72524e-14,9.79742e-14,2.48535e-13,-4.0342e-11,2.55955e-13,3.75386e-10,2.62298e-13,-8.91127e-12
-147.15,-34.2677,4.82898e-11,7.3911e-14,9.66753e-14,2.41355e-13,-3.8058e-11,2.51721e-13,3.74474e-10,2.54766e-13,-1.04625e-11
-147.15,-30.2362,4.75693e-11,7.0708e-14,9.53109e-14,2.34316e-13,-3.58609e-11,2.47373e-13,3.73413e-10,2.47373e-13,-1.19298e-11
-147.15,-26.2047,4.68519e-11,6.7639e-14,9.38886e-14,2.27422e-13,-3.37488e-11,2.42927e-13,3.72212e-10,2.40124e-13,-1.33155e-11
-147.15,-22.1732,4.61381e-11,6.46997e-14,9.24157e-14,2.20677e-13,-3.17199e-11,2.38403e-13,3.70877e-10,2.33024e-13,-1.46219e-11
-147.15,-18.1417,4.54284e-11,6.18853e-14,9.0899e-14,2.14081e-13,-2.97724e-11,2.33814e-13,3.69417e-10,2.26076e-13,-1.58513e-11
-147.15,-14.1102,4.47231e-11,5.91916e-14,8.93451e-14,2.07636e-13,-2.79041e-11,2.29178e-13,3.6784e-10,2.19281e-13,-1.70063e-11
-147.15,-10.0787,4.40226e-11,5.66142e-14,8.77599e-14,2.01345e-13,-2.6113e-11,2.24506e-13,3.66151e-10,2.12643e-13,-1.80892e-11
-147.15,-6.04724,4.33275e-11,5.41487e-14,8.61491e-14,1.95207e-13,-2.4397e-11,2.19812e-13,3.64359e-10,2.06161e-13,-1.91026e-11
-147.15,-2.01575,4.2638e-11,5.17909e-14,8.45181e-14,1.89223e-13,-2.27541e-11,2.15108e-13,3.6247e-10,1.99838e-13,-2.00489e-11
-147.15,2.01575,4.19545e-11,4.95365e-14,8.28716e-14,1.83392e-13,-2.1182e-11,2.10405e-13,3.6049e-10,1.93673e-13,-2.09307e-11
-147.15,6.04724,4.12773e-11,4.73815e-14,8.12143e-14,1.77714e-13,-1.96785e-11,2.05712e-13,3.58426e-10,1.87666e-13,-2.17504e-11
-147.15,10.0787,4.06066e-11,4.53219e-14,7.95504e-14,1.72187e-13,-1.82416e-11,2.01038e-13,3.56283e-10,1.81816e-13,-2.25103e-11
-147.15,14.1102,3.99429e-11,4.33538e-14,7.78839e-14,1.66811e-13,-1.6869e-11,1.96393e-13,3.54068e-10,1.76124e-13,-2.3213e-11
-147.15,18.1417,3.92861e-11,4.14734e-14,7.62182e-14,1.61583e-13,-1.55587e-11,1.91782e-13,3.51786e-10,1.70586e-13,-2.38609e-11
-147.15,22.1732,3.86367e-11,3.9677e-14,7.45567e-14,1.56503e-13,-1.43084e-11,1.87213e-13,3.49442e-10,1.65203e-13,-2.44562e-11
-147.15,26.2047,3.79948e-11,3.79611e-14,7.29023e-14,1.51568e-13,-1.31161e-11,1.82693e-13,3.47041e-10,1.59971e-13,-2.50013e-11
-147.15,30.2362,3.73606e-11,3.63222e-14,7.12578e-14,1.46776e-13,-1.19797e-11,1.78225e-13,3.44588e-10,1.5489e-13,-2.54983e-11
-147.15,34.2677,3.67343e-11,3.47569e-14,6.96257e-14,1.42124e-13,-1.08972e-11,1.73815e-13,3.42088e-10,1.49956e-13,-2.59496e-11
-147.15,38.2992,3.61159e-11,3.32622e-14,6.80083e-14,1.3761e-13,-9.86655e-12,1.69468e-13,3.39545e-10,1.45167e-13,-2.63571e-11
-147.15,42.3307,3.55056e-11,3.18347e-14,6.64074e-14,1.33232e-13,-8.8858e-12,1.65186e-13,3.36963e-10,1.40522e-13,-2.67231e-11
-147.15,46.3622,3.49035e-11,3.04717e-14,6.4825e-14,1.28986e-13,-7.95302e-12,1.60974e-13,3.34347e-10,1.36016e-13,-2.70495e-11
-147.15,50.3937,3.43097e-11,2.91702e-14,6.32627e-14,1.2487e-13,-7.06635e-12,1.56833e-13,3.31699e-10,1.31648e-13,-2.73383e-11
-147.15,54.4252,3.37244e-11,2.79274e-14,6.17217e-14,1.20881e-13,-6.22396e-12,1.52766e-13,3.29025e-10,1.27415e-13,-2.75914e-11
-147.15,58.4567,3.31474e-11,2.67408e-14,6.02035e-14,1.17017e-13,-5.42407e-12,1.48775e-13,3.26326e-10,1.23312e-13,-2.78105e-11
-147.15,62.4882,3.25789e-11,2.56077e-14,5.87091e-14,1.13273e-13,-4.66494e-12,1.44862e-13,3.23607e-10,1.19339e-13,-2.79975e-11
-147.15,66.5197,3.20189e-11,2.45257e-14,5.72393e-14,1.09647e-13,-3.94489e-12,1.41027e-13,3.2087e-10,1.1549e-13,-2.81542e-11
-147.15,70.5512,3.14675e-11,2.34924e-14,5.57951e-14,1.06137e-13,-3.2623e-12,1.37272e-13,3.18118e-10,1.11764e-13,-2.8282e-11
-147.15,74.5827,3.09246e-11,2.25058e-14,5.4377e-14,1.02739e-13,-2.61558e-12,1.33597e-13,3.15355e-10,1.08157e-13,-2.83826e-11
-147.15,78.6142,3.03902e-11,2.15635e-14,5.29855e-14,9.94498e-14,-2.00321e-12,1.30003e-13,3.12583e-10,1.04666e-13,-2.84576e-11
-147.15,82.6457,2.98644e-11,2.06636e-14,5.16213e-14,9.62669e-14,-1.4237e-12,1.2649e-13,3.09803e-10,1.01289e-13,-2.85084e-11
-147.15,86.6772,2.93471e-11,1.98042e-14,5.02844e-14,9.31874e-14,-8.75624e-13,1.23057e-13,3.07019e-10,9.80207e-14,-2.85363e-11
-147.15,90.7087,2.88382e-11,1.89832e-14,4.89752e-14,9.0208e-14,-3.57606e-13,1.19706e-13,3.04233e-10,9.48596e-14,-2.85428e-11
-147.15,94.7402,2.83378e-11,1.8199e-14,4.76939e-14,8.73262e-14,1.31687e-13,1.16434e-13,3.01447e-10,9.18023e-14,-2.85291e-11
-147.15,98.7717,2.78457e-11,1.74498e-14,4.64405e-14,8.45389e-14,5.93538e-13,1.13242e-13,2.98662e-10,8.88457e-14,-2.84965e-11
-147.15,102.803,2.7362e-11,1.6734e-14,4.52151e-14,8.18433e-14,1.02918e-12,1.10129e-13,2.95881e-10,8.59869e-14,-2.84461e-11
-147.15,106.835,2.68865e-11,1.60501e-14,4.40174e-14,7.92367e-14,1.43981e-12,1.07094e-13,2.93105e-10,8.3223e-14,-2.8379e-11
-147.15,110.866,2.64193e-11,1.53965e-14,4.28475e-14,7.67164e-14,1.82656e-12,1.04136e-13,2.90336e-10,8.05511e-14,-2.82964e-11
-147.15,114.898,2.59602e-11,1.4772e-14,4.17052e-14,7.42797e-14,2.19053e-12,1.01254e-13,2.87575e-10,7.79683e-14,-2.81992e-11
-147.15,118.929,2.55091e-11,1.4175e-14,4.05903e-14,7.1924e-14,2.53279e-12,9.84474e-14,2.84824e-10,7.54719e-14,-2.80884e-11
-147.15,122.961,2.5066e-11,1.36043e-14,3.95024e-14,6.96468e-14,2.85433e-12,9.57147e-14,2.82084e-10,7.30592e-14,-2.7965e-11
-147.15,126.992,2.46308e-11,1.30588e-14,3.84413e-14,6.74454e-14,3.15615e-12,9.30547e-14,2.79356e-10,7.07275e-14,-2.78299e-11
-147.15,131.024,2.42034e-11,1.25372e-14,3.74068e-14,6.53176e-14,3.43916e-12,9.04661e-14,2.76642e-10,6.84742e-14,-2.76838e-11
-147.15,135.055,2.37838e-11,1.20384e-14,3.63983e-14,6.32609e-14,3.70427e-12,8.79476e-14,2.73942e-10,6.62968e-14,-2.75276e-11
-147.15,139.087,2.33717e-11,1.15613e-14,3.54156e-14,6.1273e-14,3.95233e-12,8.54978e-14,2.71257e-10,6.41927e-14,-2.7362e-11
-147.15,143.118,2.29671e-11,1.11051e-14,3.44583e-14,5.93517e-14,4.18417e-12,8.31153e-14,2.68588e-10,6.21597e-14,-2.71878e-11
-147.15,147.15,2.257e-11,1.06686e-14,3.35258e-14,5.74947e-14,4.40056e-12,8.07988e-14,2.65937e-10,6.01953e-14,-2.70056e-11
-147.15,151.181,2.21802e-11,1.0251e-14,3.26178e-14,5.56999e-14,4.60227e-12,7.85468e-14,2.63303e-10,5.82972e-14,-2.68161e-11
-147.15,155.213,2.17976e-11,9.85139e-15,3.17339e-14,5.39653e-14,4.79001e-12,7.63578e-14,2.60688e-10,5.64633e-14,-2.66199e-11
-147.15,159.244,2.14221e-11,9.46897e-15,3.08735e-14,5.22888e-14,4.96448e-12,7.42305e-14,2.58093e-10,5.46913e-14,-2.64176e-11
-147.15,163.276,2.10536e-11,9.10289e-15,3.00362e-14,5.06684e-14,5.12632e-12,7.21633e-14,2.55517e-10,5.29792e-14,-2.62098e-11
-147.15,167.307,2.0692e-11,8.75252e-15,2.92215e-14,4.91024e-14,5.27618e-12,7.01549e-14,2.52961e-10,5.1325e-14,-2.59969e-11
-147.15,171.339,2.03372e-11,8.41701e-15,2.8429e-14,4.75887e-14,5.41465e-12,6.82038e-14,2.50426e-10,4.97266e-14,-2.57794e-11
-147.15,175.37,1.99891e-11,8.09575e-15,2.76581e-14,4.61257e-14,5.5423e-12,6.63086e-14,2.47912e-10,4.81822e-14,-2.55579e-11
-147.15,179.402,1.96475e-11,7.78805e-15,2.69084e-14,4.47115e-14,5.65969e-12,6.44679e-14,2.4542e-10,4.66899e-14,-2.53327e-11
-147.15,183.433,1.93124e-11,7.49335e-15,2.61794e-14,4.33447e-14,5.76734e-12,6.26801e-14,2.4295e-10,4.52478e-14,-2.51043e-11
-147.15,187.465,1.89837e-11,7.211e-15,2.54706e-14,4.20234e-14,5.86575e-12,6.09441e-14,2.40502e-10,4.38543e-14,-2.4873e-11
-147.15,191.496,1.86612e-11,6.94045e-15,2.47815e-14,4.07462e-14,5.9554e-12,5.92584e-14,2.38077e-10,4.25078e-14,-2.46393e-11
-147.15,195.528,1.83449e-11,6.68122e-15,2.41116e-14,3.95115e-14,6.03674e-12,5.76216e-14,2.35674e-10,4.12064e-14,-2.44034e-11
-147.15,199.559,1.80346e-11,6.43272e-15,2.34604e-14,3.83178e-14,6.11021e-12,5.60324e-14,2.33295e-10,3.99488e-14,-2.41658e-11
-147.15,203.591,1.77302e-11,6.19451e-15,2.28276e-14,3.71638e-14,6.17622e-12,5.44896e-14,2.30938e-10,3.87333e-14,-2.39266e-11
-147.15,207.622,1.74316e-11,5.9661e-15,2.22126e-14,3.6048e-14,6.23517e-12,5.29917e-14,2.28605e-10,3.75584e-14,-2.36862e-11
-147.15,211.654,1.71388e-11,5.74713e-15,2.16149e-14,3.49691e-14,6.28743e-12,5.15377e-14,2.26295e-10,3.64228e-14,-2.34449e-11
-147.15,215.685,1.68515e-11,5.53707e-15,2.10341e-14,3.39259e-14,6.33336e-12,5.01262e-14,2.24009e-10,3.53252e-14,-2.32029e-11
-147.15,219.717,1.65698e-11,5.33559e-15,2.04698e-14,3.29171e-14,6.37331e-12,4.8756e-14,2.21746e-10,3.42641e-14,-2.29605e-11
-147.15,223.748,1.62935e-11,5.14233e-15,1.99215e-14,3.19415e-14,6.4076e-12,4.7426e-14,2.19507e-10,3.32382e-14,-2.27178e-11
-147.15,227.78,1.60225e-11,4.95686e-15,1.93888e-14,3.0998e-14,6.43653e-12,4.6135e-14,2.17291e-10,3.22463e-14,-2.24751e-11
-147.15,231.811,1.57566e-11,4.77887e-15,1.88712e-14,3.00854e-14,6.46042e-12,4.48818e-14,2.151e-10,3.12874e-14,-2.22325e-11
-147.15,235.843,1.54959e-11,4.60802e-15,1.83685e-14,2.92027e-14,6.47953e-12,4.36654e-14,2.12931e-10,3.03601e-14,-2.19904e-11
-147.15,239.874,1.0391e-12,4.44404e-15,1.788e-14,2.83488e-14,-7.70698e-12,4.24847e-14,2.10786e-10,2.94634e-14,-5.01509e-11
-147.15,243.906,2.13809e-10,4.28656e-15,1.74054e-14,2.75227e-14,2.05324e-10,4.13387e-14,2.08665e-10,2.85962e-14,3.76132e-10
-147.15,247.937,-4.97379e-10,4.13535e-15,-6.54948e-13,2.67235e-14,-5.05611e-10,-1.51952e-12,2.2285e-10,-1.53258e-12,-1.0455e-09
-147.15,251.969,-1.08811e-09,3.99012e-15,6.51908e-15,2.77524e-14,-1.0961e-09,1.55687e-14,1.02755e-10,2.7583e-15,-2.24681e-09
-147.15,256,0,0,0,0,0,0,0,0,0
-143.118,-256,0,0,0,0,0,0,0,0,0
-143.118,-251.969,1.464e-10,6.98079e-13,-5.97714e-15,7.91873e-13,-1.29932e-10,-8.35759e-15,1.69392e-11,-1.76477e-14,2.9396e-10
-143.118,-247.937,1.26288e-10,3.80745e-13,-4.25217e-13,3.96129e-13,-1.49899e-10,-9.41016e-13,4.12487e-11,-2.4179e-13,2.51379e-10
-143.118,-243.906,4.90581e-11,3.78711e-13,-1.22492e-13,4.17073e-13,-2.26192e-10,-2.58574e-13,5.32782e-11,4.15112e-13,9.61752e-11
-143.118,-239.874,7.04275e-11,3.76175e-13,-1.1287e-13,4.25046e-13,-2.03615e-10,-2.33172e-13,6.66223e-11,4.26658e-13,1.37958e-10
-143.118,-235.843,6.89236e-11,3.73151e-13,-1.03208e-13,4.33883e-13,-2.03654e-10,-2.07782e-13,7.98493e-11,4.36032e-13,1.33792e-10
-143.118,-231.811,6.88339e-11,3.69656e-13,-9.3535e-14,4.42024e-13,-2.02025e-10,-1.82489e-13,9.29374e-11,4.44745e-13,1.3226e-10
-143.118,-227.78,6.87297e-11,3.65708e-13,-8.38817e-14,4.49449e-13,-2.00163e-10,-1.57379e-13,1.05865e-10,4.52773e-13,1.3051e-10
-143.118,-223.748,6.86108e-11,3.61327e-13,-7.42773e-14,4.56143e-13,-1.98078e-10,-1.32531e-13,1.18612e-10,4.60096e-13,1.28553e-10
-143.118,-219.717,6.84769e-11,3.56536e-13,-6.47503e-14,4.62093e-13,-1.95778e-10,-1.08025e-13,1.31158e-10,4.66701e-13,1.26396e-10
-143.118,-215.685,6.83278e-11,3.51358e-13,-5.53287e-14,4.67292e-13,-1.93272e-10,-8.39343e-14,1.43483e-10,4.72574e-13,1.24049e-10
-143.118,-211.654,6.81633e-11,3.45819e-13,-4.60389e-14,4.71738e-13,-1.90571e-10,-6.033e-14,1.5557e-10,4.77708e-13,1.21524e-10
-143.118,-207.622,6.79829e-11,3.39946e-13,-3.69067e-14,4.75431e-13,-1.87685e-10,-3.72778e-14,1.67402e-10,4.82099e-13,1.18831e-10
-143.118,-203.591,6.77864e-11,3.33766e-13,-2.79561e-14,4.78376e-13,-1.84627e-10,-1.48388e-14,1.78964e-10,4.85748e-13,1.15983e-10
-143.118,-199.559,6.75737e-11,3.27307e-13,-1.92097e-14,4.80579e-13,-1.81409e-10,6.93071e-15,1.90239e-10,4.88656e-13,1.1299e-10
-143.118,-195.528,6.73443e-11,3.20598e-13,-1.06886e-14,4.82054e-13,-1.78041e-10,2.79802e-14,2.01215e-10,4.90832e-13,1.09866e-10
-143.118,-191.496,6.70982e-11,3.13668e-13,-2.41233e-15,4.82815e-13,-1.74537e-10,4.82646e-14,2.11879e-10,4.92286e-13,1.06624e-10
-143.118,-187.465,6.6835e-11,3.06544e-13,5.6016e-15,4.82879e-13,-1.7091e-10,6.7744e-14,2.22221e-10,4.93031e-13,1.03275e-10
-143.118,-183.433,6.65547e-11,2.99257e-13,1.33373e-14,4.82268e-13,-1.67173e-10,8.63847e-14,2.32231e-10,4.93083e-13,9.98339e-11
-143.118,-179.402,6.62572e-11,2.91833e-13,2.07808e-14,4.81003e-13,-1.63337e-10,1.04158e-13,2.41899e-10,4.92462e-13,9.63122e-11
-143.118,-175.37,6.59423e-11,2.84299e-13,2.79199e-14,4.7911e-13,-1.59416e-10,1.21042e-13,2.5122e-10,4.91188e-13,9.2723e-11
-143.118,-171.339,6.56099e-11,2.76683e-13,3.47445e-14,4.76617e-13,-1.55423e-10,1.37018e-13,2.60186e-10,4.89287e-13,8.90786e-11
-143.118,-167.307,6.52602e-11,2.6901e-13,4.12461e-14,4.7355e-13,-1.51368e-10,1.52075e-13,2.68793e-10,4.86782e-13,8.53915e-11
-143.118,-163.276,6.48932e-11,2.61304e-13,4.74182e-14,4.69941e-13,-1.47266e-10,1.66205e-13,2.77037e-10,4.83701e-13,8.16734e-11
-143.118,-159.244,6.4509e-11,2.53587e-13,5.32559e-14,4.6582e-13,-1.43126e-10,1.79407e-13,2.84916e-10,4.80073e-13,7.79359e-11
-143.118,-155.213,6.41077e-11,2.45883e-13,5.87563e-14,4.61218e-13,-1.38961e-10,1.91683e-13,2.92428e-10,4.75928e-13,7.419e-11
-143.118,-151.181,6.36895e-11,2.38211e-13,6.39179e-14,4.56168e-13,-1.34782e-10,2.03039e-13,2.99573e-10,4.71297e-13,7.04463e-11
-143.118,-147.15,6.32548e-11,2.30591e-13,6.87409e-14,4.50703e-13,-1.30598e-10,2.13486e-13,3.06352e-10,4.66209e-13,6.67149e-11
-143.118,-143.118,6.28038e-11,2.2304e-13,7.3227e-14,4.44853e-13,-1.26419e-10,2.23039e-13,3.12766e-10,4.60698e-13,6.30052e-11
-143.118,-139.087,6.23368e-11,2.15575e-13,7.73792e-14,4.38653e-13,-1.22255e-10,2.31715e-13,3.18818e-10,4.54795e-13,5.93262e-11
-143.118,-135.055,6.18544e-11,2.08209e-13,8.1202e-14,4.32133e-13,-1.18115e-10,2.39534e-13,3.24511e-10,4.48532e-13,5.56863e-11
-143.118,-131.024,6.13568e-11,2.00957e-13,8.47007e-14,4.25325e-13,-1.14007e-10,2.4652e-13,3.29849e-10,4.4194e-13,5.20931e-11
-143.118,-126.992,6.08447e-11,1.9383e-13,8.78823e-14,4.1826e-13,-1.09938e-10,2.52699e-13,3.34837e-10,4.3505e-13,4.85537e-11
-143.118,-122.961,6.03186e-11,1.86839e-13,9.07541e-14,4.10968e-13,-1.05916e-10,2.58098e-13,3.3948e-10,4.27894e-13,4.50747e-11
-143.118,-118.929,5.97789e-11,1.79992e-13,9.33247e-14,4.03478e-13,-1.01947e-10,2.62745e-13,3.43786e-10,4.20501e-13,4.1662e-11
-143.118,-114.898,5.92264e-11,1.73299e-13,9.56033e-14,3.95817e-13,-9.80365e-11,2.66673e-13,3.4776e-10,4.129e-13,3.83209e-11
-143.118,-110.866,5.86616e-11,1.66765e-13,9.75998e-14,3.88013e-13,-9.41904e-11,2.69911e-13,3.51409e-10,4.0512e-13,3.5056e-11
-143.118,-106.835,5.80852e-11,1.60395e-13,9.93247e-14,3.80091e-13,-9.04134e-11,2.72494e-13,3.54742e-10,3.97187e-13,3.18715e-11
-143.118,-102.803,5.74978e-11,1.54195e-13,1.00789e-13,3.72076e-13,-8.67097e-11,2.74453e-13,3.57766e-10,3.89128e-13,2.87709e-11
-143.118,-98.7717,5.69002e-11,1.48168e-13,1.02003e-13,3.63991e-13,-8.30831e-11,2.75822e-13,3.6049e-10,3.80967e-13,2.57574e-11
-143.118,-94.7402,5.6293e-11,1.42316e-13,1.0298e-13,3.55857e-13,-7.95369e-11,2.76635e-13,3.62922e-10,3.72729e-13,2.28334e-11
-143.118,-90.7087,5.5677e-11,1.3664e-13,1.0373e-13,3.47696e-13,-7.60737e-11,2.76924e-13,3.65072e-10,3.64436e-13,2.00011e-11
-143.118,-86.6772,5.50528e-11,1.31142e-13,1.04266e-13,3.39526e-13,-7.2696e-11,2.76723e-13,3.66947e-10,3.56108e-13,1.72619e-11
-143.118,-82.6457,5.44213e-11,1.25821e-13,1.04599e-13,3.31365e-13,-6.94056e-11,2.76064e-13,3.68558e-10,3.47766e-13,1.4617e-11
-143.118,-78.6142,5.3783e-11,1.20677e-13,1.04741e-13,3.23231e-13,-6.62039e-11,2.74979e-13,3.69913e-10,3.39428e-13,1.20672e-11
-143.118,-74.5827,5.31388e-11,1.15709e-13,1.04703e-13,3.15139e-13,-6.30921e-11,2.73499e-13,3.71022e-10,3.31112e-13,9.61295e-12
-143.118,-70.5512,5.24893e-11,1.10914e-13,1.04498e-13,3.07102e-13,-6.0071e-11,2.71654e-13,3.71894e-10,3.22834e-13,7.25414e-12
-143.118,-66.5197,5.18353e-11,1.06291e-13,1.04136e-13,2.99134e-13,-5.71409e-11,2.69474e-13,3.72539e-10,3.14608e-13,4.99053e-12
-143.118,-62.4882,5.11774e-11,1.01836e-13,1.03629e-13,2.91246e-13,-5.43019e-11,2.66988e-13,3.72966e-10,3.06448e-13,2.82151e-12
-143.118,-58.4567,5.05164e-11,9.75476e-14,1.02988e-13,2.83449e-13,-5.15538e-11,2.64221e-13,3.73184e-10,2.98367e-13,7.46239e-13
-143.118,-54.4252,4.98529e-11,9.34214e-14,1.02222e-13,2.75754e-13,-4.88963e-11,2.61202e-13,3.73201e-10,2.90375e-13,-1.2364e-12
-143.118,-50.3937,4.91875e-11,8.94542e-14,1.01342e-13,2.68167e-13,-4.63286e-11,2.57954e-13,3.73028e-10,2.82484e-13,-3.12772e-12
-143.118,-46.3622,4.85209e-11,8.5642e-14,1.00358e-13,2.60698e-13,-4.38499e-11,2.54502e-13,3.72673e-10,2.74701e-13,-4.92923e-12
-143.118,-42.3307,4.78537e-11,8.19809e-14,9.92785e-14,2.53352e-13,-4.14591e-11,2.50869e-13,3.72145e-10,2.67036e-13,-6.64262e-12
-143.118,-38.2992,4.71866e-11,7.84667e-14,9.81136e-14,2.46136e-13,-3.91549e-11,2.47075e-13,3.71452e-10,2.59495e-13,-8.26973e-12
-143.118,-34.2677,4.65199e-11,7.50953e-14,9.68714e-14,2.39054e-13,-3.69359e-11,2.43142e-13,3.70603e-10,2.52085e-13,-9.81251e-12
-143.118,-30.2362,4.58544e-11,7.18621e-14,9.55601e-14,2.3211e-13,-3.48007e-11,2.39087e-13,3.69605e-10,2.44811e-13,-1.1273e-11
-143.118,-26.2047,4.51906e-11,6.87631e-14,9.41875e-14,2.25309e-13,-3.27476e-11,2.34931e-13,3.68467e-10,2.37677e-13,-1.26535e-11
-143.118,-22.1732,4.45289e-11,6.57936e-14,9.27609e-14,2.18653e-13,-3.07747e-11,2.30688e-13,3.67197e-10,2.30688e-13,-1.3956e-11
-143.118,-18.1417,4.38698e-11,6.29494e-14,9.12873e-14,2.12145e-13,-2.88804e-11,2.26376e-13,3.65802e-10,2.23847e-13,-1.51831e-11
-143.118,-14.1102,4.32138e-11,6.02261e-14,8.97733e-14,2.05785e-13,-2.70627e-11,2.22008e-13,3.64289e-10,2.17156e-13,-1.63369e-11
-143.118,-10.0787,4.25613e-11,5.76193e-14,8.82251e-14,1.99575e-13,-2.53196e-11,2.17598e-13,3.62665e-10,2.10617e-13,-1.74198e-11
-143.118,-6.04724,4.19127e-11,5.51248e-14,8.66483e-14,1.93515e-13,-2.36492e-11,2.1316e-13,3.60938e-10,2.04231e-13,-1.84343e-11
-143.118,-2.01575,4.12684e-11,5.27384e-14,8.50484e-14,1.87607e-13,-2.20494e-11,2.08704e-13,3.59113e-10,1.98e-13,-1.93828e-11
-143.118,2.01575,4.06288e-11,5.04559e-14,8.34304e-14,1.81849e-13,-2.05183e-11,2.04241e-13,3.57198e-10,1.91923e-13,-2.02676e-11
-143.118,6.04724,3.99942e-11,4.82732e-14,8.1799e-14,1.76241e-13,-1.90536e-11,1.99782e-13,3.55198e-10,1.86001e-13,-2.10911e-11
-143.118,10.0787,3.93649e-11,4.61864e-14,8.01586e-14,1.70782e-13,-1.76534e-11,1.95335e-13,3.53119e-10,1.80233e-13,-2.18558e-11
-143.118,14.1102,3.87411e-11,4.41916e-14,7.85132e-14,1.6547e-13,-1.63156e-11,1.90909e-13,3.50967e-10,1.74618e-13,-2.25639e-11
-143.118,18.1417,3.81233e-11,4.22851e-14,7.68664e-14,1.60305e-13,-1.50381e-11,1.86511e-13,3.48748e-10,1.69155e-13,-2.32177e-11
-143.118,22.1732,3.75115e-11,4.04631e-14,7.52216e-14,1.55285e-13,-1.3819e-11,1.82148e-13,3.46466e-10,1.63843e-13,-2.38196e-11
-143.118,26.2047,3.69061e-11,3.87222e-14,7.3582e-14,1.50407e-13,-1.26561e-11,1.77825e-13,3.44126e-10,1.58679e-13,-2.43718e-11
-143.118,30.2362,3.63072e-11,3.70589e-14,7.19504e-14,1.45669e-13,-1.15475e-11,1.73549e-13,3.41734e-10,1.53663e-13,-2.48765e-11
-143.118,34.2677,3.5715e-11,3.54699e-14,7.03294e-14,1.4107e-13,-1.04912e-11,1.69325e-13,3.39294e-10,1.48791e-13,-2.53358e-11
-143.118,38.2992,3.51297e-11,3.3952e-14,6.87213e-14,1.36607e-13,-9.48534e-12,1.65156e-13,3.3681e-10,1.44062e-13,-2.57517e-11
-143.118,42.3307,3.45515e-11,3.2502e-14,6.71283e-14,1.32277e-13,-8.52799e-12,1.61046e-13,3.34287e-10,1.39473e-13,-2.61264e-11
-143.118,46.3622,3.39805e-11,3.1117e-14,6.55522e-14,1.28077e-13,-7.61731e-12,1.56999e-13,3.31728e-10,1.35021e-13,-2.64618e-11
-143.118,50.3937,3.34167e-11,2.97942e-14,6.39947e-14,1.24005e-13,-6.75148e-12,1.53018e-13,3.29138e-10,1.30705e-13,-2.67598e-11
-143.118,54.4252,3.28604e-11,2.85307e-14,6.24574e-14,1.20058e-13,-5.92875e-12,1.49104e-13,3.26519e-10,1.2652e-13,-2.70222e-11
-143.118,58.4567,3.23115e-11,2.73239e-14,6.09415e-14,1.16233e-13,-5.1474e-12,1.45261e-13,3.23875e-10,1.22464e-13,-2.7251e-11
-143.118,62.4882,3.17702e-11,2.61712e-14,5.94483e-14,1.12528e-13,-4.40575e-12,1.4149e-13,3.2121e-10,1.18534e-13,-2.74477e-11
-143.118,66.5197,3.12365e-11,2.50703e-14,5.79787e-14,1.08939e-13,-3.70218e-12,1.37792e-13,3.18526e-10,1.14728e-13,-2.76141e-11
-143.118,70.5512,3.07105e-11,2.40187e-14,5.65336e-14,1.05463e-13,-3.03511e-12,1.34168e-13,3.15826e-10,1.11042e-13,-2.77519e-11
-143.118,74.5827,3.01921e-11,2.30142e-14,5.51137e-14,1.02098e-13,-2.40302e-12,1.3062e-13,3.13114e-10,1.07473e-13,-2.78625e-11
-143.118,78.6142,2.96815e-11,2.20547e-14,5.37196e-14,9.88411e-14,-1.80442e-12,1.27147e-13,3.10392e-10,1.04018e-13,-2.79474e-11
-143.118,82.6457,2.91786e-11,2.11381e-14,5.2352e-14,9.56884e-14,-1.23787e-12,1.2375e-13,3.07662e-10,1.00675e-13,-2.80082e-11
-143.118,86.6772,2.86834e-11,2.02624e-14,5.1011e-14,9.26375e-14,-7.0201e-13,1.20429e-13,3.04926e-10,9.74392e-14,-2.80461e-11
-143.118,90.7087,2.81959e-11,1.94258e-14,4.9697e-14,8.96856e-14,-1.95483e-13,1.17184e-13,3.02187e-10,9.4309e-14,-2.80626e-11
-143.118,94.7402,2.77162e-11,1.86265e-14,4.84103e-14,8.68297e-14,2.82997e-13,1.14015e-13,2.99447e-10,9.1281e-14,-2.80588e-11
