x,z,alpha,beta0,beta1,beta2,d_alpha_dt,d_beta0_dt,d_beta1_dt,d_beta2_dt
-147.15,-2.01575,0.994774,0,0,0,-7.13495e-10,-0,-0,-0
-147.15,2.01575,0.99481,0,0,0,-7.0968e-10,-0,-0,-0
-147.15,6.04724,0.994847,0,0,0,-7.05697e-10,-0,-0,-0
-147.15,10.0787,0.994883,0,0,0,-7.01558e-10,-0,-0,-0
-147.15,14.1102,0.994919,0,0,0,-6.97275e-10,-0,-0,-0
-147.15,18.1417,0.994954,0,0,0,-6.92858e-10,-0,-0,-0
-147.15,22.1732,0.99499,0,0,0,-6.88317e-10,-0,-0,-0
-147.15,26.2047,0.995025,0,0,0,-6.83663e-10,-0,-0,-0
-147.15,30.2362,0.99506,0,0,0,-6.78906e-10,-0,-0,-0
-147.15,34.2677,0.995094,0,0,0,-6.74053e-10,-0,-0,-0
-147.15,38.2992,0.995129,0,0,0,-6.69114e-10,-0,-0,-0
-147.15,42.3307,0.995163,0,0,0,-6.64097e-10,-0,-0,-0
-147.15,46.3622,0.995197,0,0,0,-6.5901e-10,-0,-0,-0
-147.15,50.3937,0.995231,0,0,0,-6.5386e-10,-0,-0,-0
-147.15,54.4252,0.995264,0,0,0,-6.48655e-10,-0,-0,-0
-147.15,58.4567,0.995297,0,0,0,-6.43401e-10,-0,-0,-0
-147.15,62.4882,0.99533,0,0,0,-6.38105e-10,-0,-0,-0
-147.15,66.5197,0.995362,0,0,0,-6.32772e-10,-0,-0,-0
-147.15,70.5512,0.995395,0,0,0,-6.27409e-10,-0,-0,-0
-147.15,74.5827,0.995427,0,0,0,-6.22021e-10,-0,-0,-0
-147.15,78.6142,0.995458,0,0,0,-6.16612e-10,-0,-0,-0
-147.15,82.6457,0.99549,0,0,0,-6.11189e-10,-0,-0,-0
-147.15,86.6772,0.995521,0,0,0,-6.05756e-10,-0,-0,-0
-147.15,90.7087,0.995552,0,0,0,-6.00316e-10,-0,-0,-0
-147.15,94.7402,0.995582,0,0,0,-5.94874e-10,-0,-0,-0
-147.15,98.7717,0.995613,0,0,0,-5.89434e-10,-0,-0,-0
-147.15,102.803,0.995642,0,0,0,-5.83999e-10,-0,-0,-0
-147.15,106.835,0.995672,0,0,0,-5.78573e-10,-0,-0,-0
-147.15,110.866,0.995702,0,0,0,-5.7316e-10,-0,-0,-0
-147.15,114.898,0.995731,0,0,0,-5.67761e-10,-0,-0,-0
-147.15,118.929,0.99576,0,0,0,-5.62379e-10,-0,-0,-0
-147.15,122.961,0.995788,0,0,0,-5.57018e-10,-0,-0,-0
-147.15,126.992,0.995817,0,0,0,-5.5168e-10,-0,-0,-0
-147.15,131.024,0.995845,0,0,0,-5.46366e-10,-0,-0,-0
-147.15,135.055,0.995872,0,0,0,-5.4108e-10,-0,-0,-0
-147.15,139.087,0.9959,0,0,0,-5.35823e-10,-0,-0,-0
-147.15,143.118,0.995927,0,0,0,-5.30596e-10,-0,-0,-0
-147.15,147.15,0.995954,0,0,0,-5.25402e-10,-0,-0,-0
-147.15,151.181,0.995981,0,0,0,-5.20242e-10,-0,-0,-0
-147.15,155.213,0.996007,0,0,0,-5.15117e-10,-0,-0,-0
-147.15,159.244,0.996033,0,0,0,-5.10028e-10,-0,-0,-0
-147.15,163.276,0.996059,0,0,0,-5.04978e-10,-0,-0,-0
-147.15,167.307,0.996085,0,0,0,-4.99966e-10,-0,-0,-0
-147.15,171.339,0.99611,0,0,0,-4.94995e-10,-0,-0,-0
-147.15,175.37,0.996135,0,0,0,-4.90064e-10,-0,-0,-0
-147.15,179.402,0.99616,0,0,0,-4.85175e-10,-0,-0,-0
-147.15,183.433,0.996185,0,0,0,-4.80328e-10,-0,-0,-0
-147.15,187.465,0.996209,0,0,0,-4.75524e-10,-0,-0,-0
-147.15,191.496,0.996233,0,0,0,-4.70763e-10,-0,-0,-0
-147.15,195.528,0.996257,0,0,0,-4.66046e-10,-0,-0,-0
-147.15,199.559,0.996281,0,0,0,-4.61374e-10,-0,-0,-0
-147.15,203.591,0.996304,0,0,0,-4.56747e-10,-0,-0,-0
-147.15,207.622,0.996327,0,0,0,-4.52164e-10,-0,-0,-0
-147.15,211.654,0.99635,0,0,0,-4.47627e-10,-0,-0,-0
-147.15,215.685,0.996373,0,0,0,-4.43136e-10,-0,-0,-0
-147.15,219.717,0.996395,0,0,0,-4.3869e-10,-0,-0,-0
-147.15,223.748,0.996417,0,0,0,-4.34289e-10,-0,-0,-0
-147.15,227.78,0.996439,0,0,0,-4.29935e-10,-0,-0,-0
-147.15,231.811,0.996461,0,0,0,-4.25626e-10,-0,-0,-0
-147.15,235.843,0.996483,0,0,0,-4.21364e-10,-0,-0,-0
-147.15,239.874,0.996504,0,0,0,-3.04724e-10,-0,-0,-0
-147.15,243.906,0.996525,0,0,0,-1.98702e-09,-0,-0,-0
-147.15,247.937,0.996546,0,0,0,3.61226e-09,-0,-0,-0
-147.15,251.969,0.996567,0,0,0,8.56773e-09,-0,-0,-0
-147.15,256,0.996567,0,0,0,-0,-0,-0,-0
-143.118,-256,0.993002,0,0,0,-0,-0,-0,-0
-143.118,-251.969,0.993002,0,0,0,-6.4134e-10,-0,-0,-0
-143.118,-247.937,0.993006,0,0,0,-5.28938e-10,-0,-0,-0
-143.118,-243.906,0.993011,0,0,0,5.26842e-11,-0,-0,-0
-143.118,-239.874,0.993017,0,0,0,-1.41327e-10,-0,-0,-0
-143.118,-235.843,0.993024,0,0,0,-1.56041e-10,-0,-0,-0
-143.118,-231.811,0.993033,0,0,0,-1.81674e-10,-0,-0,-0
-143.118,-227.78,0.993043,0,0,0,-2.06996e-10,-0,-0,-0
-143.118,-223.748,0.993055,0,0,0,-2.31966e-10,-0,-0,-0
-143.118,-219.717,0.993068,0,0,0,-2.56546e-10,-0,-0,-0
-143.118,-215.685,0.993082,0,0,0,-2.80698e-10,-0,-0,-0
-143.118,-211.654,0.993097,0,0,0,-3.04386e-10,-0,-0,-0
-143.118,-207.622,0.993113,0,0,0,-3.27579e-10,-0,-0,-0
-143.118,-203.591,0.993131,0,0,0,-3.50244e-10,-0,-0,-0
-143.118,-199.559,0.99315,0,0,0,-3.72354e-10,-0,-0,-0
-143.118,-195.528,0.99317,0,0,0,-3.93882e-10,-0,-0,-0
-143.118,-191.496,0.993191,0,0,0,-4.14804e-10,-0,-0,-0
-143.118,-187.465,0.993213,0,0,0,-4.35098e-10,-0,-0,-0
-143.118,-183.433,0.993236,0,0,0,-4.54745e-10,-0,-0,-0
-143.118,-179.402,0.99326,0,0,0,-4.73728e-10,-0,-0,-0
-143.118,-175.37,0.993285,0,0,0,-4.92034e-10,-0,-0,-0
-143.118,-171.339,0.993311,0,0,0,-5.0965e-10,-0,-0,-0
-143.118,-167.307,0.993338,0,0,0,-5.26566e-10,-0,-0,-0
-143.118,-163.276,0.993365,0,0,0,-5.42776e-10,-0,-0,-0
-143.118,-159.244,0.993394,0,0,0,-5.58274e-10,-0,-0,-0
-143.118,-155.213,0.993423,0,0,0,-5.73057e-10,-0,-0,-0
-143.118,-151.181,0.993453,0,0,0,-5.87124e-10,-0,-0,-0
-143.118,-147.15,0.993484,0,0,0,-6.00477e-10,-0,-0,-0
-143.118,-143.118,0.993516,0,0,0,-6.13118e-10,-0,-0,-0
-143.118,-139.087,0.993548,0,0,0,-6.25052e-10,-0,-0,-0
-143.118,-135.055,0.99358,0,0,0,-6.36286e-10,-0,-0,-0
-143.118,-131.024,0.993613,0,0,0,-6.46828e-10,-0,-0,-0
-143.118,-126.992,0.993647,0,0,0,-6.56685e-10,-0,-0,-0
-143.118,-122.961,0.993681,0,0,0,-6.65871e-10,-0,-0,-0
-143.118,-118.929,0.993716,0,0,0,-6.74395e-10,-0,-0,-0
-143.118,-114.898,0.993751,0,0,0,-6.82272e-10,-0,-0,-0
-143.118,-110.866,0.993786,0,0,0,-6.89514e-10,-0,-0,-0
-143.118,-106.835,0.993822,0,0,0,-6.96137e-10,-0,-0,-0
-143.118,-102.803,0.993858,0,0,0,-7.02156e-10,-0,-0,-0
-143.118,-98.7717,0.993895,0,0,0,-7.07588e-10,-0,-0,-0
-143.118,-94.7402,0.993931,0,0,0,-7.12448e-10,-0,-0,-0
-143.118,-90.7087,0.993968,0,0,0,-7.16754e-10,-0,-0,-0
-143.118,-86.6772,0.994005,0,0,0,-7.20524e-10,-0,-0,-0
-143.118,-82.6457,0.994043,0,0,0,-7.23775e-10,-0,-0,-0
-143.118,-78.6142,0.99408,0,0,0,-7.26525e-10,-0,-0,-0
-143.118,-74.5827,0.994117,0,0,0,-7.28792e-10,-0,-0,-0
-143.118,-70.5512,0.994155,0,0,0,-7.30595e-10,-0,-0,-0
-143.118,-66.5197,0.994193,0,0,0,-7.31951e-10,-0,-0,-0
-143.118,-62.4882,0.99423,0,0,0,-7.32878e-10,-0,-0,-0
-143.118,-58.4567,0.994268,0,0,0,-7.33395e-10,-0,-0,-0
-143.118,-54.4252,0.994306,0,0,0,-7.33519e-10,-0,-0,-0
-143.118,-50.3937,0.994344,0,0,0,-7.33268e-10,-0,-0,-0
-143.118,-46.3622,0.994381,0,0,0,-7.32659e-10,-0,-0,-0
-143.118,-42.3307,0.994419,0,0,0,-7.31708e-10,-0,-0,-0
-143.118,-38.2992,0.994457,0,0,0,-7.30433e-10,-0,-0,-0
-143.118,-34.2677,0.994494,0,0,0,-7.2885e-10,-0,-0,-0
-143.118,-30.2362,0.994532,0,0,0,-7.26975e-10,-0,-0,-0
-143.118,-26.2047,0.994569,0,0,0,-7.24823e-10,-0,-0,-0
-143.118,-22.1732,0.994606,0,0,0,-7.22409e-10,-0,-0,-0
-143.118,-18.1417,0.994643,0,0,0,-7.19749e-10,-0,-0,-0
-143.118,-14.1102,0.99468,0,0,0,-7.16856e-10,-0,-0,-0
-143.118,-10.0787,0.994717,0,0,0,-7.13744e-10,-0,-0,-0
-143.118,-6.04724,0.994754,0,0,0,-7.10426e-10,-0,-0,-0
-143.118,-2.01575,0.99479,0,0,0,-7.06916e-10,-0,-0,-0
-143.118,2.01575,0.994826,0,0,0,-7.03226e-10,-0,-0,-0
-143.118,6.04724,0.994862,0,0,0,-6.99368e-10,-0,-0,-0
-143.118,10.0787,0.994898,0,0,0,-6.95353e-10,-0,-0,-0
-143.118,14.1102,0.994934,0,0,0,-6.91193e-10,-0,-0,-0
-143.118,18.1417,0.994969,0,0,0,-6.86898e-10,-0,-0,-0
-143.118,22.1732,0.995004,0,0,0,-6.82479e-10,-0,-0,-0
-143.118,26.2047,0.995039,0,0,0,-6.77945e-10,-0,-0,-0
-143.118,30.2362,0.995074,0,0,0,-6.73306e-10,-0,-0,-0
-143.118,34.2677,0.995108,0,0,0,-6.6857e-10,-0,-0,-0
-143.118,38.2992,0.995142,0,0,0,-6.63747e-10,-0,-0,-0
-143.118,42.3307,0.995176,0,0,0,-6.58844e-10,-0,-0,-0
-143.118,46.3622,0.99521,0,0,0,-6.53869e-10,-0,-0,-0
-143.118,50.3937,0.995243,0,0,0,-6.4883e-10,-0,-0,-0
-143.118,54.4252,0.995276,0,0,0,-6.43734e-10,-0,-0,-0
-143.118,58.4567,0.995309,0,0,0,-6.38587e-10,-0,-0,-0
-143.118,62.4882,0.995341,0,0,0,-6.33396e-10,-0,-0,-0
-143.118,66.5197,0.995374,0,0,0,-6.28167e-10,-0,-0,-0
-143.118,70.5512,0.995406,0,0,0,-6.22906e-10,-0,-0,-0
-143.118,74.5827,0.995437,0,0,0,-6.17618e-10,-0,-0,-0
-143.118,78.6142,0.995469,0,0,0,-6.12307e-10,-0,-0,-0
-143.118,82.6457,0.9955,0,0,0,-6.0698e-10,-0,-0,-0
-143.118,86.6772,0.995531,0,0,0,-6.01641e-10,-0,-0,-0
-143.118,90.7087,0.995562,0,0,0,-5.96294e-10,-0,-0,-0
-143.118,94.7402,0.995592,0,0,0,-5.90943e-10,-0,-0,-0
-143.118,98.7717,0.995622,0,0,0,-5.85591e-10,-0,-0,-0
-143.118,102.803,0.995652,0,0,0,-5.80244e-10,-0,-0,-0
-143.118,106.835,0.995681,0,0,0,-5.74903e-10,-0,-0,-0
-143.118,110.866,0.995711,0,0,0,-5.69572e-10,-0,-0,-0
-143.118,114.898,0.99574,0,0,0,-5.64255e-10,-0,-0,-0
-143.118,118.929,0.995768,0,0,0,-5.58953e-10,-0,-0,-0
-143.118,122.961,0.995797,0,0,0,-5.5367e-10,-0,-0,-0
-143.118,126.992,0.995825,0,0,0,-5.48408e-10,-0,-0,-0
-143.118,131.024,0.995853,0,0,0,-5.43169e-10,-0,-0,-0
-143.118,135.055,0.99588,0,0,0,-5.37955e-10,-0,-0,-0
-143.118,139.087,0.995908,0,0,0,-5.32769e-10,-0,-0,-0
-143.118,143.118,0.995935,0,0,0,-5.27612e-10,-0,-0,-0
-143.118,147.15,0.995962,0,0,0,-5.22486e-10,-0,-0,-0
-143.118,151.181,0.995988,0,0,0,-5.17392e-10,-0,-0,-0
-143.118,155.213,0.996014,0,0,0,-5.12332e-10,-0,-0,-0
-143.118,159.244,0.99604,0,0,0,-5.07307e-10,-0,-0,-0
-143.118,163.276,0.996066,0,0,0,-5.02318e-10,-0,-0,-0
-143.118,167.307,0.996092,0,0,0,-4.97367e-10,-0,-0,-0
-143.118,171.339,0.996117,0,0,0,-4.92454e-10,-0,-0,-0
-143.118,175.37,0.996142,0,0,0,-4.87581e-10,-0,-0,-0
-143.118,179.402,0.996167,0,0,0,-4.82748e-10,-0,-0,-0
-143.118,183.433,0.996191,0,0,0,-4.77955e-10,-0,-0,-0
-143.118,187.465,0.996215,0,0,0,-4.73205e-10,-0,-0,-0
-143.118,191.496,0.996239,0,0,0,-4.68496e-10,-0,-0,-0
-143.118,195.528,0.996263,0,0,0,-4.63831e-10,-0,-0,-0
-143.118,199.559,0.996287,0,0,0,-4.59208e-10,-0,-0,-0
-143.118,203.591,0.99631,0,0,0,-4.54629e-10,-0,-0,-0
-143.118,207.622,0.996333,0,0,0,-4.50094e-10,-0,-0,-0
-143.118,211.654,0.996356,0,0,0,-4.45603e-10,-0,-0,-0
-143.118,215.685,0.996378,0,0,0,-4.41156e-10,-0,-0,-0
-143.118,219.717,0.996401,0,0,0,-4.36754e-10,-0,-0,-0
-143.118,223.748,0.996423,0,0,0,-4.32397e-10,-0,-0,-0
-143.118,227.78,0.996445,0,0,0,-4.28084e-10,-0,-0,-0
-143.118,231.811,0.996466,0,0,0,-4.23816e-10,-0,-0,-0
-143.118,235.843,0.996488,0,0,0,-4.19593e-10,-0,-0,-0
-143.118,239.874,0.996509,0,0,0,-3.03441e-10,-0,-0,-0
-143.118,243.906,0.99653,0,0,0,-1.97905e-09,-0,-0,-0
-143.118,247.937,0.996551,0,0,0,3.59786e-09,-0,-0,-0
-143.118,251.969,0.996571,0,0,0,8.53377e-09,-0,-0,-0
-143.118,256,0.996571,0,0,0,-0,-0,-0,-0
-139.087,-256,0.993043,0,0,0,-0,-0,-0,-0
-139.087,-251.969,0.993043,0,0,0,-6.30416e-10,-0,-0,-0
-139.087,-247.937,0.993046,0,0,0,-5.19942e-10,-0,-0,-0
-139.087,-243.906,0.993051,0,0,0,5.17648e-11,-0,-0,-0
-139.087,-239.874,0.993057,0,0,0,-1.38948e-10,-0,-0,-0
-139.087,-235.843,0.993064,0,0,0,-1.5342e-10,-0,-0,-0
-139.087,-231.811,0.993073,0,0,0,-1.78629e-10,-0,-0,-0
-139.087,-227.78,0.993083,0,0,0,-2.03535e-10,-0,-0,-0
-139.087,-223.748,0.993094,0,0,0,-2.28098e-10,-0,-0,-0
-139.087,-219.717,0.993107,0,0,0,-2.52282e-10,-0,-0,-0
-139.087,-215.685,0.99312,0,0,0,-2.7605e-10,-0,-0,-0
-139.087,-211.654,0.993135,0,0,0,-2.99367e-10,-0,-0,-0
-139.087,-207.622,0.993152,0,0,0,-3.22201e-10,-0,-0,-0
-139.087,-203.591,0.993169,0,0,0,-3.44523e-10,-0,-0,-0
-139.087,-199.559,0.993187,0,0,0,-3.66304e-10,-0,-0,-0
-139.087,-195.528,0.993207,0,0,0,-3.87517e-10,-0,-0,-0
-139.087,-191.496,0.993228,0,0,0,-4.08141e-10,-0,-0,-0
-139.087,-187.465,0.993249,0,0,0,-4.28153e-10,-0,-0,-0
-139.087,-183.433,0.993272,0,0,0,-4.47534e-10,-0,-0,-0
-139.087,-179.402,0.993296,0,0,0,-4.66269e-10,-0,-0,-0
-139.087,-175.37,0.99332,0,0,0,-4.84342e-10,-0,-0,-0
-139.087,-171.339,0.993346,0,0,0,-5.01743e-10,-0,-0,-0
-139.087,-167.307,0.993372,0,0,0,-5.1846e-10,-0,-0,-0
-139.087,-163.276,0.9934,0,0,0,-5.34488e-10,-0,-0,-0
-139.087,-159.244,0.993428,0,0,0,-5.49821e-10,-0,-0,-0
-139.087,-155.213,0.993457,0,0,0,-5.64455e-10,-0,-0,-0
-139.087,-151.181,0.993486,0,0,0,-5.7839e-10,-0,-0,-0
-139.087,-147.15,0.993517,0,0,0,-5.91627e-10,-0,-0,-0
-139.087,-143.118,0.993548,0,0,0,-6.04167e-10,-0,-0,-0
-139.087,-139.087,0.993579,0,0,0,-6.16015e-10,-0,-0,-0
-139.087,-135.055,0.993611,0,0,0,-6.27178e-10,-0,-0,-0
-139.087,-131.024,0.993644,0,0,0,-6.37662e-10,-0,-0,-0
-139.087,-126.992,0.993677,0,0,0,-6.47476e-10,-0,-0,-0
-139.087,-122.961,0.993711,0,0,0,-6.56631e-10,-0,-0,-0
-139.087,-118.929,0.993745,0,0,0,-6.65138e-10,-0,-0,-0
-139.087,-114.898,0.99378,0,0,0,-6.73009e-10,-0,-0,-0
-139.087,-110.866,0.993815,0,0,0,-6.80257e-10,-0,-0,-0
-139.087,-106.835,0.99385,0,0,0,-6.86897e-10,-0,-0,-0
-139.087,-102.803,0.993886,0,0,0,-6.92943e-10,-0,-0,-0
-139.087,-98.7717,0.993921,0,0,0,-6.98411e-10,-0,-0,-0
-139.087,-94.7402,0.993958,0,0,0,-7.03317e-10,-0,-0,-0
-139.087,-90.7087,0.993994,0,0,0,-7.07678e-10,-0,-0,-0
-139.087,-86.6772,0.994031,0,0,0,-7.1151e-10,-0,-0,-0
-139.087,-82.6457,0.994067,0,0,0,-7.14831e-10,-0,-0,-0
-139.087,-78.6142,0.994104,0,0,0,-7.17658e-10,-0,-0,-0
-139.087,-74.5827,0.994141,0,0,0,-7.20008e-10,-0,-0,-0
-139.087,-70.5512,0.994179,0,0,0,-7.21899e-10,-0,-0,-0
-139.087,-66.5197,0.994216,0,0,0,-7.2335e-10,-0,-0,-0
-139.087,-62.4882,0.994253,0,0,0,-7.24376e-10,-0,-0,-0
-139.087,-58.4567,0.99429,0,0,0,-7.24997e-10,-0,-0,-0
-139.087,-54.4252,0.994328,0,0,0,-7.25228e-10,-0,-0,-0
-139.087,-50.3937,0.994365,0,0,0,-7.25088e-10,-0,-0,-0
-139.087,-46.3622,0.994402,0,0,0,-7.24593e-10,-0,-0,-0
-139.087,-42.3307,0.99444,0,0,0,-7.23759e-10,-0,-0,-0
-139.087,-38.2992,0.994477,0,0,0,-7.22603e-10,-0,-0,-0
-139.087,-34.2677,0.994514,0,0,0,-7.21141e-10,-0,-0,-0
-139.087,-30.2362,0.994551,0,0,0,-7.19389e-10,-0,-0,-0
-139.087,-26.2047,0.994588,0,0,0,-7.17361e-10,-0,-0,-0
-139.087,-22.1732,0.994625,0,0,0,-7.15073e-10,-0,-0,-0
-139.087,-18.1417,0.994661,0,0,0,-7.12538e-10,-0,-0,-0
-139.087,-14.1102,0.994698,0,0,0,-7.09771e-10,-0,-0,-0
-139.087,-10.0787,0.994734,0,0,0,-7.06786e-10,-0,-0,-0
-139.087,-6.04724,0.994771,0,0,0,-7.03596e-10,-0,-0,-0
-139.087,-2.01575,0.994807,0,0,0,-7.00212e-10,-0,-0,-0
-139.087,2.01575,0.994842,0,0,0,-6.96649e-10,-0,-0,-0
-139.087,6.04724,0.994878,0,0,0,-6.92916e-10,-0,-0,-0
-139.087,10.0787,0.994914,0,0,0,-6.89027e-10,-0,-0,-0
-139.087,14.1102,0.994949,0,0,0,-6.84991e-10,-0,-0,-0
-139.087,18.1417,0.994984,0,0,0,-6.8082e-10,-0,-0,-0
-139.087,22.1732,0.995019,0,0,0,-6.76523e-10,-0,-0,-0
-139.087,26.2047,0.995053,0,0,0,-6.7211e-10,-0,-0,-0
-139.087,30.2362,0.995088,0,0,0,-6.6759e-10,-0,-0,-0
-139.087,34.2677,0.995122,0,0,0,-6.62973e-10,-0,-0,-0
-139.087,38.2992,0.995156,0,0,0,-6.58267e-10,-0,-0,-0
-139.087,42.3307,0.995189,0,0,0,-6.53479e-10,-0,-0,-0
-139.087,46.3622,0.995223,0,0,0,-6.48618e-10,-0,-0,-0
-139.087,50.3937,0.995256,0,0,0,-6.43691e-10,-0,-0,-0
-139.087,54.4252,0.995288,0,0,0,-6.38706e-10,-0,-0,-0
-139.087,58.4567,0.995321,0,0,0,-6.33667e-10,-0,-0,-0
-139.087,62.4882,0.995353,0,0,0,-6.28583e-10,-0,-0,-0
-139.087,66.5197,0.995385,0,0,0,-6.23459e-10,-0,-0,-0
-139.087,70.5512,0.995417,0,0,0,-6.18301e-10,-0,-0,-0
-139.087,74.5827,0.995449,0,0,0,-6.13114e-10,-0,-0,-0
-139.087,78.6142,0.99548,0,0,0,-6.07904e-10,-0,-0,-0
-139.087,82.6457,0.995511,0,0,0,-6.02675e-10,-0,-0,-0
-139.087,86.6772,0.995542,0,0,0,-5.97431e-10,-0,-0,-0
-139.087,90.7087,0.995572,0,0,0,-5.92178e-10,-0,-0,-0
-139.087,94.7402,0.995602,0,0,0,-5.86919e-10,-0,-0,-0
-139.087,98.7717,0.995632,0,0,0,-5.81658e-10,-0,-0,-0
-139.087,102.803,0.995662,0,0,0,-5.76398e-10,-0,-0,-0
-139.087,106.835,0.995691,0,0,0,-5.71144e-10,-0,-0,-0
-139.087,110.866,0.99572,0,0,0,-5.65898e-10,-0,-0,-0
-139.087,114.898,0.995749,0,0,0,-5.60663e-10,-0,-0,-0
-139.087,118.929,0.995777,0,0,0,-5.55443e-10,-0,-0,-0
-139.087,122.961,0.995806,0,0,0,-5.50239e-10,-0,-0,-0
-139.087,126.992,0.995833,0,0,0,-5.45055e-10,-0,-0,-0
-139.087,131.024,0.995861,0,0,0,-5.39892e-10,-0,-0,-0
-139.087,135.055,0.995889,0,0,0,-5.34752e-10,-0,-0,-0
-139.087,139.087,0.995916,0,0,0,-5.29639e-10,-0,-0,-0
-139.087,143.118,0.995943,0,0,0,-5.24552e-10,-0,-0,-0
-139.087,147.15,0.995969,0,0,0,-5.19495e-10,-0,-0,-0
-139.087,151.181,0.995996,0,0,0,-5.14469e-10,-0,-0,-0
-139.087,155.213,0.996022,0,0,0,-5.09475e-10,-0,-0,-0
-139.087,159.244,0.996048,0,0,0,-5.04515e-10,-0,-0,-0
-139.087,163.276,0.996073,0,0,0,-4.99589e-10,-0,-0,-0
-139.087,167.307,0.996099,0,0,0,-4.947e-10,-0,-0,-0
-139.087,171.339,0.996124,0,0,0,-4.89847e-10,-0,-0,-0
-139.087,175.37,0.996149,0,0,0,-4.85032e-10,-0,-0,-0
-139.087,179.402,0.996173,0,0,0,-4.80256e-10,-0,-0,-0
-139.087,183.433,0.996198,0,0,0,-4.7552e-10,-0,-0,-0
-139.087,187.465,0.996222,0,0,0,-4.70824e-10,-0,-0,-0
-139.087,191.496,0.996246,0,0,0,-4.66169e-10,-0,-0,-0
-139.087,195.528,0.996269,0,0,0,-4.61555e-10,-0,-0,-0
-139.087,199.559,0.996293,0,0,0,-4.56983e-10,-0,-0,-0
-139.087,203.591,0.996316,0,0,0,-4.52454e-10,-0,-0,-0
-139.087,207.622,0.996339,0,0,0,-4.47967e-10,-0,-0,-0
-139.087,211.654,0.996361,0,0,0,-4.43523e-10,-0,-0,-0
-139.087,215.685,0.996384,0,0,0,-4.39123e-10,-0,-0,-0
-139.087,219.717,0.996406,0,0,0,-4.34766e-10,-0,-0,-0
-139.087,223.748,0.996428,0,0,0,-4.30452e-10,-0,-0,-0
-139.087,227.78,0.99645,0,0,0,-4.26182e-10,-0,-0,-0
-139.087,231.811,0.996471,0,0,0,-4.21956e-10,-0,-0,-0
-139.087,235.843,0.996493,0,0,0,-4.17774e-10,-0,-0,-0
-139.087,239.874,0.996514,0,0,0,-3.02122e-10,-0,-0,-0
-139.087,243.906,0.996535,0,0,0,-1.97086e-09,-0,-0,-0
-139.087,247.937,0.996556,0,0,0,3.58305e-09,-0,-0,-0
-139.087,251.969,0.996576,0,0,0,8.49886e-09,-0,-0,-0
-139.087,256,0.996576,0,0,0,-0,-0,-0,-0
-135.055,-256,0.993084,0,0,0,-0,-0,-0,-0
-135.055,-251.969,0.993084,0,0,0,-6.19445e-10,-0,-0,-0
-135.055,-247.937,0.993087,0,0,0,-5.10907e-10,-0,-0,-0
-135.055,-243.906,0.993092,0,0,0,5.08419e-11,-0,-0,-0
-135.055,-239.874,0.993097,0,0,0,-1.36558e-10,-0,-0,-0
-135.055,-235.843,0.993105,0,0,0,-1.50787e-10,-0,-0,-0
-135.055,-231.811,0.993113,0,0,0,-1.75569e-10,-0,-0,-0
-135.055,-227.78,0.993123,0,0,0,-2.00056e-10,-0,-0,-0
-135.055,-223.748,0.993134,0,0,0,-2.24211e-10,-0,-0,-0
-135.055,-219.717,0.993146,0,0,0,-2.47997e-10,-0,-0,-0
-135.055,-215.685,0.99316,0,0,0,-2.71378e-10,-0,-0,-0
-135.055,-211.654,0.993175,0,0,0,-2.94321e-10,-0,-0,-0
-135.055,-207.622,0.993191,0,0,0,-3.16795e-10,-0,-0,-0
-135.055,-203.591,0.993208,0,0,0,-3.3877e-10,-0,-0,-0
-135.055,-199.559,0.993226,0,0,0,-3.60219e-10,-0,-0,-0
-135.055,-195.528,0.993245,0,0,0,-3.81116e-10,-0,-0,-0
-135.055,-191.496,0.993265,0,0,0,-4.01438e-10,-0,-0,-0
-135.055,-187.465,0.993287,0,0,0,-4.21165e-10,-0,-0,-0
-135.055,-183.433,0.993309,0,0,0,-4.40278e-10,-0,-0,-0
-135.055,-179.402,0.993332,0,0,0,-4.5876e-10,-0,-0,-0
-135.055,-175.37,0.993357,0,0,0,-4.76599e-10,-0,-0,-0
-135.055,-171.339,0.993382,0,0,0,-4.93781e-10,-0,-0,-0
-135.055,-167.307,0.993408,0,0,0,-5.10297e-10,-0,-0,-0
-135.055,-163.276,0.993435,0,0,0,-5.2614e-10,-0,-0,-0
-135.055,-159.244,0.993462,0,0,0,-5.41305e-10,-0,-0,-0
-135.055,-155.213,0.993491,0,0,0,-5.55787e-10,-0,-0,-0
-135.055,-151.181,0.99352,0,0,0,-5.69587e-10,-0,-0,-0
-135.055,-147.15,0.99355,0,0,0,-5.82703e-10,-0,-0,-0
-135.055,-143.118,0.99358,0,0,0,-5.9514e-10,-0,-0,-0
-135.055,-139.087,0.993611,0,0,0,-6.06899e-10,-0,-0,-0
-135.055,-135.055,0.993643,0,0,0,-6.17987e-10,-0,-0,-0
-135.055,-131.024,0.993675,0,0,0,-6.28411e-10,-0,-0,-0
-135.055,-126.992,0.993708,0,0,0,-6.3818e-10,-0,-0,-0
-135.055,-122.961,0.993741,0,0,0,-6.47302e-10,-0,-0,-0
-135.055,-118.929,0.993775,0,0,0,-6.55788e-10,-0,-0,-0
-135.055,-114.898,0.993809,0,0,0,-6.63651e-10,-0,-0,-0
-135.055,-110.866,0.993843,0,0,0,-6.70903e-10,-0,-0,-0
-135.055,-106.835,0.993878,0,0,0,-6.77557e-10,-0,-0,-0
-135.055,-102.803,0.993913,0,0,0,-6.83628e-10,-0,-0,-0
