0.65,0.02,3.22364e-06
0.66,0.02,2.76077e-06
0.67,0.02,2.34084e-06
0.68,0.02,1.96504e-06
0.69,0.02,1.63315e-06
0.7,0.02,1.34381e-06
0.71,0.02,1.09473e-06
0.72,0.02,8.82948e-07
0.73,0.02,7.05048e-07
0.74,0.02,5.5739e-07
0.75,0.02,4.36272e-07
0.76,0.02,3.38074e-07
0.77,0.02,2.59373e-07
0.78,0.02,1.97012e-07
0.79,0.02,1.48156e-07
0.8,0.02,1.10307e-07
0.81,0.02,8.13097e-08
0.82,0.02,5.93389e-08
0.83,0.02,4.2874e-08
0.84,0.02,3.06694e-08
0.85,0.02,2.17207e-08
0.86,0.02,1.523e-08
0.87,0.02,1.05726e-08
0.88,0.02,7.26644e-09
0.89,0.02,4.94445e-09
0.9,0.02,3.33098e-09
0.91,0.02,2.22168e-09
0.92,0.02,1.46707e-09
0.93,0.02,9.59125e-10
0.94,0.02,6.20808e-10
0.95,0.02,3.97829e-10
0.96,0.02,2.52402e-10
0.97,0.02,1.58542e-10
0.98,0.02,9.85951e-11
0.99,0.02,6.07047e-11
1,0.02,3.70038e-11

0,0.03,5.95027e-11
0.01,0.03,9.7614e-11
0.02,0.03,1.58542e-10
0.03,0.03,2.54938e-10
0.04,0.03,4.05865e-10
0.05,0.03,6.39714e-10
0.06,0.03,9.98267e-10
0.07,0.03,1.54229e-09
0.08,0.03,2.35907e-09
0.09,0.03,3.5725e-09
0.1,0.03,5.35626e-09
0.11,0.03,7.95075e-09
0.12,0.03,1.16845e-08
0.13,0.03,1.70009e-08
0.14,0.03,2.449e-08
0.15,0.03,3.49272e-08
0.16,0.03,4.93169e-08
0.17,0.03,6.8942e-08
0.18,0.03,9.54179e-08
0.19,0.03,1.30747e-07
0.2,0.03,1.77375e-07
0.21,0.03,2.38237e-07
0.22,0.03,3.16798e-07
0.23,0.03,4.17075e-07
0.24,0.03,5.43628e-07
0.25,0.03,7.01532e-07
0.26,0.03,8.96292e-07
0.27,0.03,1.13373e-06
0.28,0.03,1.41979e-06
0.29,0.03,1.76035e-06
0.3,0.03,2.16087e-06
0.31,0.03,2.62613e-06
0.32,0.03,3.15981e-06
0.33,0.03,3.76411e-06
0.34,0.03,4.43936e-06
0.35,0.03,5.18366e-06
0.36,0.03,5.99251e-06
0.37,0.03,6.85865e-06
0.38,0.03,7.77187e-06
0.39,0.03,8.71905e-06
0.4,0.03,9.68434e-06
0.41,0.03,1.06495e-05
0.42,0.03,1.15943e-05
