x,z,alpha,beta0,beta1,beta2,d_alpha_dt,d_beta0_dt,d_beta1_dt,d_beta2_dt
-94.7402,-251.969,0.993517,0,0,0,-4.8436e-10,-0,-0,-0
-94.7402,-247.937,0.99352,0,0,0,-3.20823e-10,-0,-0,-0
-94.7402,-243.906,0.993524,0,0,0,5.36122e-11,-0,-0,-0
-94.7402,-239.874,0.993529,0,0,0,1.45755e-13,-0,-0,-0
-94.7402,-235.843,0.993535,0,0,0,1.39516e-13,-0,-0,-0
-94.7402,-231.811,0.993542,0,0,0,1.32275e-13,-0,-0,-0
-94.7402,-227.78,0.99355,0,0,0,1.24093e-13,-0,-0,-0
-94.7402,-223.748,0.993559,0,0,0,1.15043e-13,-0,-0,-0
-94.7402,-219.717,0.993569,0,0,0,1.05199e-13,-0,-0,-0
-94.7402,-215.685,0.99358,0,0,0,9.46431e-14,-0,-0,-0
-94.7402,-211.654,0.993592,0,0,0,8.34614e-14,-0,-0,-0
-94.7402,-207.622,0.993606,0,0,0,7.17439e-14,-0,-0,-0
-94.7402,-203.591,0.99362,0,0,0,5.9582e-14,-0,-0,-0
-94.7402,-199.559,0.993635,0,0,0,4.70665e-14,-0,-0,-0
-94.7402,-195.528,0.993651,0,0,0,3.42917e-14,-0,-0,-0
-94.7402,-191.496,0.993668,0,0,0,2.13494e-14,-0,-0,-0
-94.7402,-187.465,0.993685,0,0,0,8.32852e-15,-0,-0,-0
-94.7402,-183.433,0.993704,0,0,0,-4.68395e-15,-0,-0,-0
-94.7402,-179.402,0.993723,0,0,0,-1.76031e-14,-0,-0,-0
-94.7402,-175.37,0.993744,0,0,0,-3.03514e-14,-0,-0,-0
-94.7402,-171.339,0.993765,0,0,0,-4.28534e-14,-0,-0,-0
-94.7402,-167.307,0.993786,0,0,0,-5.50397e-14,-0,-0,-0
-94.7402,-163.276,0.993809,0,0,0,-6.68472e-14,-0,-0,-0
-94.7402,-159.244,0.993832,0,0,0,-7.82186e-14,-0,-0,-0
-94.7402,-155.213,0.993856,0,0,0,-8.91031e-14,-0,-0,-0
-94.7402,-151.181,0.99388,0,0,0,-9.94568e-14,-0,-0,-0
-94.7402,-147.15,0.993906,0,0,0,-1.09239e-13,-0,-0,-0
-94.7402,-143.118,0.993931,0,0,0,-1.18422e-13,-0,-0,-0
-94.7402,-139.087,0.993958,0,0,0,-1.26977e-13,-0,-0,-0
-94.7402,-135.055,0.993984,0,0,0,-1.34887e-13,-0,-0,-0
-94.7402,-131.024,0.994012,0,0,0,-1.42137e-13,-0,-0,-0
-94.7402,-126.992,0.99404,0,0,0,-1.4872e-13,-0,-0,-0
-94.7402,-122.961,0.994068,0,0,0,-1.54634e-13,-0,-0,-0
-94.7402,-118.929,0.994096,0,0,0,-1.59881e-13,-0,-0,-0
-94.7402,-114.898,0.994126,0,0,0,-1.64468e-13,-0,-0,-0
-94.7402,-110.866,0.994155,0,0,0,-1.68406e-13,-0,-0,-0
-94.7402,-106.835,0.994185,0,0,0,-1.71709e-13,-0,-0,-0
-94.7402,-102.803,0.994215,0,0,0,-1.74397e-13,-0,-0,-0
-94.7402,-98.7717,0.994245,0,0,0,-1.76489e-13,-0,-0,-0
-94.7402,-94.7402,0.994276,0,0,0,-1.78009e-13,-0,-0,-0
-94.7402,-90.7087,0.994307,0,0,0,-1.78982e-13,-0,-0,-0
-94.7402,-86.6772,0.994338,0,0,0,-1.79435e-13,-0,-0,-0
-94.7402,-82.6457,0.99437,0,0,0,-1.79397e-13,-0,-0,-0
-94.7402,-78.6142,0.994401,0,0,0,-1.78896e-13,-0,-0,-0
-94.7402,-74.5827,0.994433,0,0,0,-1.77963e-13,-0,-0,-0
-94.7402,-70.5512,0.994465,0,0,0,-1.76628e-13,-0,-0,-0
-94.7402,-66.5197,0.994497,0,0,0,-1.7492e-13,-0,-0,-0
-94.7402,-62.4882,0.994529,0,0,0,-1.72871e-13,-0,-0,-0
-94.7402,-58.4567,0.994561,0,0,0,-1.70509e-13,-0,-0,-0
-94.7402,-54.4252,0.994594,0,0,0,-1.67865e-13,-0,-0,-0
-94.7402,-50.3937,0.994626,0,0,0,-1.64966e-13,-0,-0,-0
-94.7402,-46.3622,0.994658,0,0,0,-1.61839e-13,-0,-0,-0
-94.7402,-42.3307,0.994691,0,0,0,-1.58513e-13,-0,-0,-0
-94.7402,-38.2992,0.994723,0,0,0,-1.55012e-13,-0,-0,-0
-94.7402,-34.2677,0.994756,0,0,0,-1.5136e-13,-0,-0,-0
-94.7402,-30.2362,0.994788,0,0,0,-1.47582e-13,-0,-0,-0
-94.7402,-26.2047,0.99482,0,0,0,-1.43698e-13,-0,-0,-0
-94.7402,-22.1732,0.994853,0,0,0,-1.39728e-13,-0,-0,-0
-94.7402,-18.1417,0.994885,0,0,0,-1.35693e-13,-0,-0,-0
-94.7402,-14.1102,0.994917,0,0,0,-1.31611e-13,-0,-0,-0
-94.7402,-10.0787,0.994949,0,0,0,-1.27499e-13,-0,-0,-0
-94.7402,-6.04724,0.994981,0,0,0,-1.23371e-13,-0,-0,-0
-94.7402,-2.01575,0.995013,0,0,0,-1.19241e-13,-0,-0,-0
-94.7402,2.01575,0.995045,0,0,0,-1.15125e-13,-0,-0,-0
-94.7402,6.04724,0.995076,0,0,0,-1.11031e-13,-0,-0,-0
-94.7402,10.0787,0.995108,0,0,0,-1.06973e-13,-0,-0,-0
-94.7402,14.1102,0.995139,0,0,0,-1.02958e-13,-0,-0,-0
-94.7402,18.1417,0.995171,0,0,0,-9.89972e-14,-0,-0,-0
-94.7402,22.1732,0.995202,0,0,0,-9.50964e-14,-0,-0,-0
-94.7402,26.2047,0.995233,0,0,0,-9.12628e-14,-0,-0,-0
-94.7402,30.2362,0.995263,0,0,0,-8.75032e-14,-0,-0,-0
-94.7402,34.2677,0.995294,0,0,0,-8.38214e-14,-0,-0,-0
-94.7402,38.2992,0.995324,0,0,0,-8.02231e-14,-0,-0,-0
-94.7402,42.3307,0.995355,0,0,0,-7.67107e-14,-0,-0,-0
-94.7402,46.3622,0.995385,0,0,0,-7.32879e-14,-0,-0,-0
-94.7402,50.3937,0.995414,0,0,0,-6.9957e-14,-0,-0,-0
-94.7402,54.4252,0.995444,0,0,0,-6.67197e-14,-0,-0,-0
-94.7402,58.4567,0.995474,0,0,0,-6.35776e-14,-0,-0,-0
-94.7402,62.4882,0.995503,0,0,0,-6.05304e-14,-0,-0,-0
-94.7402,66.5197,0.995532,0,0,0,-5.75804e-14,-0,-0,-0
-94.7402,70.5512,0.995561,0,0,0,-5.47273e-14,-0,-0,-0
-94.7402,74.5827,0.995589,0,0,0,-5.19695e-14,-0,-0,-0
-94.7402,78.6142,0.995618,0,0,0,-4.93069e-14,-0,-0,-0
-94.7402,82.6457,0.995646,0,0,0,-4.674e-14,-0,-0,-0
-94.7402,86.6772,0.995674,0,0,0,-4.42654e-14,-0,-0,-0
-94.7402,90.7087,0.995702,0,0,0,-4.18837e-14,-0,-0,-0
-94.7402,94.7402,0.99573,0,0,0,-3.9593e-14,-0,-0,-0
-94.7402,98.7717,0.995757,0,0,0,-3.73912e-14,-0,-0,-0
-94.7402,102.803,0.995784,0,0,0,-3.52766e-14,-0,-0,-0
-94.7402,106.835,0.995811,0,0,0,-3.32475e-14,-0,-0,-0
-94.7402,110.866,0.995838,0,0,0,-3.13016e-14,-0,-0,-0
-94.7402,114.898,0.995864,0,0,0,-2.94368e-14,-0,-0,-0
-94.7402,118.929,0.99589,0,0,0,-2.76523e-14,-0,-0,-0
-94.7402,122.961,0.995916,0,0,0,-2.59433e-14,-0,-0,-0
-94.7402,126.992,0.995942,0,0,0,-2.43092e-14,-0,-0,-0
-94.7402,131.024,0.995968,0,0,0,-2.27482e-14,-0,-0,-0
-94.7402,135.055,0.995993,0,0,0,-2.1257e-14,-0,-0,-0
-94.7402,139.087,0.996018,0,0,0,-1.98342e-14,-0,-0,-0
-94.7402,143.118,0.996043,0,0,0,-1.84764e-14,-0,-0,-0
-94.7402,147.15,0.996068,0,0,0,-1.71813e-14,-0,-0,-0
-94.7402,151.181,0.996093,0,0,0,-1.59484e-14,-0,-0,-0
-94.7402,155.213,0.996117,0,0,0,-1.47743e-14,-0,-0,-0
-94.7402,159.244,0.996141,0,0,0,-1.36569e-14,-0,-0,-0
-94.7402,163.276,0.996165,0,0,0,-1.25939e-14,-0,-0,-0
-94.7402,167.307,0.996188,0,0,0,-1.15835e-14,-0,-0,-0
-94.7402,171.339,0.996212,0,0,0,-1.06234e-14,-0,-0,-0
-94.7402,175.37,0.996235,0,0,0,-9.71261e-15,-0,-0,-0
-94.7402,179.402,0.996258,0,0,0,-8.8474e-15,-0,-0,-0
-94.7402,183.433,0.996281,0,0,0,-8.0267e-15,-0,-0,-0
-94.7402,187.465,0.996303,0,0,0,-7.25008e-15,-0,-0,-0
-94.7402,191.496,0.996326,0,0,0,-6.5135e-15,-0,-0,-0
-94.7402,195.528,0.996348,0,0,0,-5.81611e-15,-0,-0,-0
-94.7402,199.559,0.99637,0,0,0,-5.15667e-15,-0,-0,-0
-94.7402,203.591,0.996392,0,0,0,-4.53276e-15,-0,-0,-0
-94.7402,207.622,0.996413,0,0,0,-3.94343e-15,-0,-0,-0
-94.7402,211.654,0.996434,0,0,0,-3.38656e-15,-0,-0,-0
-94.7402,215.685,0.996456,0,0,0,-2.8609e-15,-0,-0,-0
-94.7402,219.717,0.996477,0,0,0,-2.36529e-15,-0,-0,-0
-94.7402,223.748,0.996497,0,0,0,-1.89908e-15,-0,-0,-0
-94.7402,227.78,0.996518,0,0,0,-1.45891e-15,-0,-0,-0
-94.7402,231.811,0.996538,0,0,0,-1.04488e-15,-0,-0,-0
-94.7402,235.843,0.996558,0,0,0,-6.55707e-16,-0,-0,-0
-94.7402,239.874,0.996578,0,0,0,-2.89775e-16,-0,-0,-0
-94.7402,243.906,0.996598,0,0,0,-6.34262e-10,-0,-0,-0
-94.7402,247.937,0.996618,0,0,0,3.80593e-09,-0,-0,-0
-94.7402,251.969,0.996637,0,0,0,8.24941e-09,-0,-0,-0
-94.7402,256,0.996637,0,0,0,-0,-0,-0,-0
-90.7087,-256,0.993562,0,0,0,-0,-0,-0,-0
-90.7087,-251.969,0.993562,0,0,0,-4.74443e-10,-0,-0,-0
-90.7087,-247.937,0.993565,0,0,0,-3.14259e-10,-0,-0,-0
-90.7087,-243.906,0.993568,0,0,0,5.24937e-11,-0,-0,-0
-90.7087,-239.874,0.993573,0,0,0,1.2404e-13,-0,-0,-0
-90.7087,-235.843,0.993579,0,0,0,1.1824e-13,-0,-0,-0
-90.7087,-231.811,0.993586,0,0,0,1.11507e-13,-0,-0,-0
-90.7087,-227.78,0.993594,0,0,0,1.039e-13,-0,-0,-0
-90.7087,-223.748,0.993603,0,0,0,9.54827e-14,-0,-0,-0
-90.7087,-219.717,0.993613,0,0,0,8.63271e-14,-0,-0,-0
-90.7087,-215.685,0.993624,0,0,0,7.65083e-14,-0,-0,-0
-90.7087,-211.654,0.993636,0,0,0,6.61062e-14,-0,-0,-0
-90.7087,-207.622,0.993649,0,0,0,5.52042e-14,-0,-0,-0
-90.7087,-203.591,0.993662,0,0,0,4.38857e-14,-0,-0,-0
-90.7087,-199.559,0.993677,0,0,0,3.22376e-14,-0,-0,-0
-90.7087,-195.528,0.993693,0,0,0,2.03469e-14,-0,-0,-0
-90.7087,-191.496,0.993709,0,0,0,8.29783e-15,-0,-0,-0
-90.7087,-187.465,0.993727,0,0,0,-3.8259e-15,-0,-0,-0
-90.7087,-183.433,0.993745,0,0,0,-1.5943e-14,-0,-0,-0
-90.7087,-179.402,0.993764,0,0,0,-2.79756e-14,-0,-0,-0
-90.7087,-175.37,0.993784,0,0,0,-3.98491e-14,-0,-0,-0
-90.7087,-171.339,0.993805,0,0,0,-5.14938e-14,-0,-0,-0
-90.7087,-167.307,0.993826,0,0,0,-6.28451e-14,-0,-0,-0
-90.7087,-163.276,0.993848,0,0,0,-7.38436e-14,-0,-0,-0
-90.7087,-159.244,0.993871,0,0,0,-8.4435e-14,-0,-0,-0
-90.7087,-155.213,0.993894,0,0,0,-9.45723e-14,-0,-0,-0
-90.7087,-151.181,0.993918,0,0,0,-1.04212e-13,-0,-0,-0
-90.7087,-147.15,0.993943,0,0,0,-1.1332e-13,-0,-0,-0
-90.7087,-143.118,0.993968,0,0,0,-1.21864e-13,-0,-0,-0
-90.7087,-139.087,0.993994,0,0,0,-1.29821e-13,-0,-0,-0
-90.7087,-135.055,0.99402,0,0,0,-1.37171e-13,-0,-0,-0
-90.7087,-131.024,0.994047,0,0,0,-1.43904e-13,-0,-0,-0
-90.7087,-126.992,0.994074,0,0,0,-1.50009e-13,-0,-0,-0
-90.7087,-122.961,0.994102,0,0,0,-1.55485e-13,-0,-0,-0
-90.7087,-118.929,0.99413,0,0,0,-1.60333e-13,-0,-0,-0
-90.7087,-114.898,0.994159,0,0,0,-1.64559e-13,-0,-0,-0
-90.7087,-110.866,0.994188,0,0,0,-1.68174e-13,-0,-0,-0
-90.7087,-106.835,0.994217,0,0,0,-1.71189e-13,-0,-0,-0
-90.7087,-102.803,0.994247,0,0,0,-1.73624e-13,-0,-0,-0
-90.7087,-98.7717,0.994277,0,0,0,-1.75495e-13,-0,-0,-0
-90.7087,-94.7402,0.994307,0,0,0,-1.76825e-13,-0,-0,-0
-90.7087,-90.7087,0.994338,0,0,0,-1.77637e-13,-0,-0,-0
-90.7087,-86.6772,0.994368,0,0,0,-1.77957e-13,-0,-0,-0
-90.7087,-82.6457,0.994399,0,0,0,-1.7781e-13,-0,-0,-0
-90.7087,-78.6142,0.99443,0,0,0,-1.77224e-13,-0,-0,-0
-90.7087,-74.5827,0.994462,0,0,0,-1.76228e-13,-0,-0,-0
-90.7087,-70.5512,0.994493,0,0,0,-1.74849e-13,-0,-0,-0
-90.7087,-66.5197,0.994525,0,0,0,-1.73115e-13,-0,-0,-0
-90.7087,-62.4882,0.994556,0,0,0,-1.71057e-13,-0,-0,-0
-90.7087,-58.4567,0.994588,0,0,0,-1.687e-13,-0,-0,-0
-90.7087,-54.4252,0.99462,0,0,0,-1.66072e-13,-0,-0,-0
-90.7087,-50.3937,0.994652,0,0,0,-1.63203e-13,-0,-0,-0
-90.7087,-46.3622,0.994684,0,0,0,-1.60115e-13,-0,-0,-0
-90.7087,-42.3307,0.994715,0,0,0,-1.56836e-13,-0,-0,-0
-90.7087,-38.2992,0.994747,0,0,0,-1.5339e-13,-0,-0,-0
-90.7087,-34.2677,0.994779,0,0,0,-1.49799e-13,-0,-0,-0
-90.7087,-30.2362,0.994811,0,0,0,-1.46086e-13,-0,-0,-0
-90.7087,-26.2047,0.994843,0,0,0,-1.42271e-13,-0,-0,-0
-90.7087,-22.1732,0.994875,0,0,0,-1.38375e-13,-0,-0,-0
-90.7087,-18.1417,0.994907,0,0,0,-1.34415e-13,-0,-0,-0
-90.7087,-14.1102,0.994939,0,0,0,-1.3041e-13,-0,-0,-0
-90.7087,-10.0787,0.99497,0,0,0,-1.26374e-13,-0,-0,-0
-90.7087,-6.04724,0.995002,0,0,0,-1.22324e-13,-0,-0,-0
-90.7087,-2.01575,0.995033,0,0,0,-1.18272e-13,-0,-0,-0
-90.7087,2.01575,0.995065,0,0,0,-1.14232e-13,-0,-0,-0
-90.7087,6.04724,0.995096,0,0,0,-1.10214e-13,-0,-0,-0
-90.7087,10.0787,0.995127,0,0,0,-1.06229e-13,-0,-0,-0
-90.7087,14.1102,0.995158,0,0,0,-1.02287e-13,-0,-0,-0
-90.7087,18.1417,0.995189,0,0,0,-9.83958e-14,-0,-0,-0
-90.7087,22.1732,0.99522,0,0,0,-9.45629e-14,-0,-0,-0
-90.7087,26.2047,0.99525,0,0,0,-9.07948e-14,-0,-0,-0
-90.7087,30.2362,0.995281,0,0,0,-8.70978e-14,-0,-0,-0
-90.7087,34.2677,0.995311,0,0,0,-8.34762e-14,-0,-0,-0
-90.7087,38.2992,0.995341,0,0,0,-7.99344e-14,-0,-0,-0
-90.7087,42.3307,0.995371,0,0,0,-7.64769e-14,-0,-0,-0
-90.7087,46.3622,0.995401,0,0,0,-7.31057e-14,-0,-0,-0
-90.7087,50.3937,0.99543,0,0,0,-6.98231e-14,-0,-0,-0
-90.7087,54.4252,0.99546,0,0,0,-6.66325e-14,-0,-0,-0
-90.7087,58.4567,0.995489,0,0,0,-6.35338e-14,-0,-0,-0
-90.7087,62.4882,0.995518,0,0,0,-6.05276e-14,-0,-0,-0
-90.7087,66.5197,0.995547,0,0,0,-5.76152e-14,-0,-0,-0
-90.7087,70.5512,0.995575,0,0,0,-5.47971e-14,-0,-0,-0
-90.7087,74.5827,0.995604,0,0,0,-5.20723e-14,-0,-0,-0
-90.7087,78.6142,0.995632,0,0,0,-4.94407e-14,-0,-0,-0
-90.7087,82.6457,0.99566,0,0,0,-4.6901e-14,-0,-0,-0
-90.7087,86.6772,0.995688,0,0,0,-4.4453e-14,-0,-0,-0
-90.7087,90.7087,0.995715,0,0,0,-4.20954e-14,-0,-0,-0
-90.7087,94.7402,0.995742,0,0,0,-3.98259e-14,-0,-0,-0
-90.7087,98.7717,0.99577,0,0,0,-3.76437e-14,-0,-0,-0
-90.7087,102.803,0.995796,0,0,0,-3.55471e-14,-0,-0,-0
-90.7087,106.835,0.995823,0,0,0,-3.35336e-14,-0,-0,-0
-90.7087,110.866,0.99585,0,0,0,-3.16025e-14,-0,-0,-0
-90.7087,114.898,0.995876,0,0,0,-2.97505e-14,-0,-0,-0
-90.7087,118.929,0.995902,0,0,0,-2.79761e-14,-0,-0,-0
-90.7087,122.961,0.995928,0,0,0,-2.62777e-14,-0,-0,-0
-90.7087,126.992,0.995953,0,0,0,-2.46527e-14,-0,-0,-0
-90.7087,131.024,0.995979,0,0,0,-2.30983e-14,-0,-0,-0
-90.7087,135.055,0.996004,0,0,0,-2.16134e-14,-0,-0,-0
-90.7087,139.087,0.996029,0,0,0,-2.01952e-14,-0,-0,-0
-90.7087,143.118,0.996054,0,0,0,-1.88411e-14,-0,-0,-0
-90.7087,147.15,0.996078,0,0,0,-1.755e-14,-0,-0,-0
-90.7087,151.181,0.996102,0,0,0,-1.63192e-14,-0,-0,-0
-90.7087,155.213,0.996127,0,0,0,-1.51461e-14,-0,-0,-0
-90.7087,159.244,0.99615,0,0,0,-1.40291e-14,-0,-0,-0
-90.7087,163.276,0.996174,0,0,0,-1.29663e-14,-0,-0,-0
-90.7087,167.307,0.996198,0,0,0,-1.19547e-14,-0,-0,-0
-90.7087,171.339,0.996221,0,0,0,-1.0994e-14,-0,-0,-0
-90.7087,175.37,0.996244,0,0,0,-1.00801e-14,-0,-0,-0
-90.7087,179.402,0.996267,0,0,0,-9.21311e-15,-0,-0,-0
-90.7087,183.433,0.996289,0,0,0,-8.39058e-15,-0,-0,-0
-90.7087,187.465,0.996312,0,0,0,-7.60996e-15,-0,-0,-0
-90.7087,191.496,0.996334,0,0,0,-6.86929e-15,-0,-0,-0
-90.7087,195.528,0.996356,0,0,0,-6.16868e-15,-0,-0,-0
-90.7087,199.559,0.996378,0,0,0,-5.50481e-15,-0,-0,-0
-90.7087,203.591,0.996399,0,0,0,-4.87612e-15,-0,-0,-0
-90.7087,207.622,0.996421,0,0,0,-4.28215e-15,-0,-0,-0
-90.7087,211.654,0.996442,0,0,0,-3.72042e-15,-0,-0,-0
-90.7087,215.685,0.996463,0,0,0,-3.18996e-15,-0,-0,-0
-90.7087,219.717,0.996484,0,0,0,-2.68921e-15,-0,-0,-0
-90.7087,223.748,0.996504,0,0,0,-2.21715e-15,-0,-0,-0
-90.7087,227.78,0.996525,0,0,0,-1.77171e-15,-0,-0,-0
-90.7087,231.811,0.996545,0,0,0,-1.35262e-15,-0,-0,-0
-90.7087,235.843,0.996565,0,0,0,-9.58053e-16,-0,-0,-0
-90.7087,239.874,0.996585,0,0,0,-5.8655e-16,-0,-0,-0
-90.7087,243.906,0.996605,0,0,0,-6.30735e-10,-0,-0,-0
-90.7087,247.937,0.996624,0,0,0,3.78476e-09,-0,-0,-0
-90.7087,251.969,0.996644,0,0,0,8.20376e-09,-0,-0,-0
-90.7087,256,0.996644,0,0,0,-0,-0,-0,-0
-86.6772,-256,0.993607,0,0,0,-0,-0,-0,-0
-86.6772,-251.969,0.993607,0,0,0,-4.64633e-10,-0,-0,-0
-86.6772,-247.937,0.99361,0,0,0,-3.07766e-10,-0,-0,-0
-86.6772,-243.906,0.993613,0,0,0,5.13893e-11,-0,-0,-0
-86.6772,-239.874,0.993618,0,0,0,1.04512e-13,-0,-0,-0
-86.6772,-235.843,0.993624,0,0,0,9.91179e-14,-0,-0,-0
-86.6772,-231.811,0.993631,0,0,0,9.2856e-14,-0,-0,-0
-86.6772,-227.78,0.993638,0,0,0,8.57801e-14,-0,-0,-0
-86.6772,-223.748,0.993647,0,0,0,7.795e-14,-0,-0,-0
-86.6772,-219.717,0.993657,0,0,0,6.94322e-14,-0,-0,-0
-86.6772,-215.685,0.993668,0,0,0,6.02962e-14,-0,-0,-0
-86.6772,-211.654,0.993679,0,0,0,5.06153e-14,-0,-0,-0
-86.6772,-207.622,0.993692,0,0,0,4.04674e-14,-0,-0,-0
-86.6772,-203.591,0.993705,0,0,0,2.99316e-14,-0,-0,-0
-86.6772,-199.559,0.99372,0,0,0,1.90867e-14,-0,-0,-0
-86.6772,-195.528,0.993735,0,0,0,8.01364e-15,-0,-0,-0
-86.6772,-191.496,0.993751,0,0,0,-3.20826e-15,-0,-0,-0
-86.6772,-187.465,0.993768,0,0,0,-1.45021e-14,-0,-0,-0
-86.6772,-183.433,0.993786,0,0,0,-2.57905e-14,-0,-0,-0
-86.6772,-179.402,0.993805,0,0,0,-3.70015e-14,-0,-0,-0
-86.6772,-175.37,0.993825,0,0,0,-4.80658e-14,-0,-0,-0
-86.6772,-171.339,0.993845,0,0,0,-5.89184e-14,-0,-0,-0
-86.6772,-167.307,0.993866,0,0,0,-6.94982e-14,-0,-0,-0
-86.6772,-163.276,0.993887,0,0,0,-7.97487e-14,-0,-0,-0
-86.6772,-159.244,0.99391,0,0,0,-8.96212e-14,-0,-0,-0
-86.6772,-155.213,0.993933,0,0,0,-9.90688e-14,-0,-0,-0
-86.6772,-151.181,0.993956,0,0,0,-1.08052e-13,-0,-0,-0
-86.6772,-147.15,0.99398,0,0,0,-1.16536e-13,-0,-0,-0
-86.6772,-143.118,0.994005,0,0,0,-1.24493e-13,-0,-0,-0
-86.6772,-139.087,0.994031,0,0,0,-1.319e-13,-0,-0,-0
-86.6772,-135.055,0.994056,0,0,0,-1.38739e-13,-0,-0,-0
-86.6772,-131.024,0.994083,0,0,0,-1.44997e-13,-0,-0,-0
-86.6772,-126.992,0.99411,0,0,0,-1.50666e-13,-0,-0,-0
-86.6772,-122.961,0.994137,0,0,0,-1.55742e-13,-0,-0,-0
-86.6772,-118.929,0.994165,0,0,0,-1.60229e-13,-0,-0,-0
-86.6772,-114.898,0.994193,0,0,0,-1.6413e-13,-0,-0,-0
-86.6772,-110.866,0.994221,0,0,0,-1.67452e-13,-0,-0,-0
-86.6772,-106.835,0.99425,0,0,0,-1.70211e-13,-0,-0,-0
-86.6772,-102.803,0.994279,0,0,0,-1.7242e-13,-0,-0,-0
-86.6772,-98.7717,0.994309,0,0,0,-1.74097e-13,-0,-0,-0
-86.6772,-94.7402,0.994338,0,0,0,-1.7526e-13,-0,-0,-0
-86.6772,-90.7087,0.994368,0,0,0,-1.75935e-13,-0,-0,-0
-86.6772,-86.6772,0.994398,0,0,0,-1.76142e-13,-0,-0,-0
-86.6772,-82.6457,0.994429,0,0,0,-1.75906e-13,-0,-0,-0
-86.6772,-78.6142,0.994459,0,0,0,-1.75254e-13,-0,-0,-0
-86.6772,-74.5827,0.99449,0,0,0,-1.7421e-13,-0,-0,-0
-86.6772,-70.5512,0.994521,0,0,0,-1.72803e-13,-0,-0,-0
-86.6772,-66.5197,0.994552,0,0,0,-1.71059e-13,-0,-0,-0
-86.6772,-62.4882,0.994583,0,0,0,-1.69004e-13,-0,-0,-0
-86.6772,-58.4567,0.994615,0,0,0,-1.66663e-13,-0,-0,-0
-86.6772,-54.4252,0.994646,0,0,0,-1.64066e-13,-0,-0,-0
-86.6772,-50.3937,0.994678,0,0,0,-1.61236e-13,-0,-0,-0
-86.6772,-46.3622,0.994709,0,0,0,-1.58198e-13,-0,-0,-0
-86.6772,-42.3307,0.99474,0,0,0,-1.54976e-13,-0,-0,-0
-86.6772,-38.2992,0.994772,0,0,0,-1.51593e-13,-0,-0,-0
-86.6772,-34.2677,0.994804,0,0,0,-1.48071e-13,-0,-0,-0
-86.6772,-30.2362,0.994835,0,0,0,-1.44432e-13,-0,-0,-0
-86.6772,-26.2047,0.994866,0,0,0,-1.40693e-13,-0,-0,-0
-86.6772,-22.1732,0.994898,0,0,0,-1.36877e-13,-0,-0,-0
-86.6772,-18.1417,0.994929,0,0,0,-1.32999e-13,-0,-0,-0
-86.6772,-14.1102,0.994961,0,0,0,-1.29077e-13,-0,-0,-0
-86.6772,-10.0787,0.994992,0,0,0,-1.25124e-13,-0,-0,-0
-86.6772,-6.04724,0.995023,0,0,0,-1.21157e-13,-0,-0,-0
-86.6772,-2.01575,0.995054,0,0,0,-1.17187e-13,-0,-0,-0
-86.6772,2.01575,0.995085,0,0,0,-1.13228e-13,-0,-0,-0
-86.6772,6.04724,0.995116,0,0,0,-1.09292e-13,-0,-0,-0
-86.6772,10.0787,0.995147,0,0,0,-1.05385e-13,-0,-0,-0
-86.6772,14.1102,0.995178,0,0,0,-1.01519e-13,-0,-0,-0
-86.6772,18.1417,0.995208,0,0,0,-9.77021e-14,-0,-0,-0
-86.6772,22.1732,0.995238,0,0,0,-9.39409e-14,-0,-0,-0
-86.6772,26.2047,0.995269,0,0,0,-9.02417e-14,-0,-0,-0
-86.6772,30.2362,0.995299,0,0,0,-8.66109e-14,-0,-0,-0
-86.6772,34.2677,0.995329,0,0,0,-8.30538e-14,-0,-0,-0
-86.6772,38.2992,0.995358,0,0,0,-7.95731e-14,-0,-0,-0
-86.6772,42.3307,0.995388,0,0,0,-7.61728e-14,-0,-0,-0
-86.6772,46.3622,0.995417,0,0,0,-7.28564e-14,-0,-0,-0
-86.6772,50.3937,0.995447,0,0,0,-6.96264e-14,-0,-0,-0
-86.6772,54.4252,0.995476,0,0,0,-6.64842e-14,-0,-0,-0
-86.6772,58.4567,0.995505,0,0,0,-6.34311e-14,-0,-0,-0
-86.6772,62.4882,0.995533,0,0,0,-6.04692e-14,-0,-0,-0
-86.6772,66.5197,0.995562,0,0,0,-5.75974e-14,-0,-0,-0
-86.6772,70.5512,0.99559,0,0,0,-5.48164e-14,-0,-0,-0
-86.6772,74.5827,0.995618,0,0,0,-5.21273e-14,-0,-0,-0
-86.6772,78.6142,0.995646,0,0,0,-4.95281e-14,-0,-0,-0
-86.6772,82.6457,0.995674,0,0,0,-4.70191e-14,-0,-0,-0
-86.6772,86.6772,0.995701,0,0,0,-4.45996e-14,-0,-0,-0
-86.6772,90.7087,0.995728,0,0,0,-4.22672e-14,-0,-0,-0
-86.6772,94.7402,0.995756,0,0,0,-4.00213e-14,-0,-0,-0
-86.6772,98.7717,0.995782,0,0,0,-3.78608e-14,-0,-0,-0
-86.6772,102.803,0.995809,0,0,0,-3.57841e-14,-0,-0,-0
-86.6772,106.835,0.995835,0,0,0,-3.37886e-14,-0,-0,-0
-86.6772,110.866,0.995862,0,0,0,-3.18727e-14,-0,-0,-0
-86.6772,114.898,0.995888,0,0,0,-3.00355e-14,-0,-0,-0
-86.6772,118.929,0.995914,0,0,0,-2.82741e-14,-0,-0,-0
-86.6772,122.961,0.995939,0,0,0,-2.65863e-14,-0,-0,-0
