x,z,T_00,T_01,T_02,T_10,T_11,T_12,T_20,T_21,T_22
0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0
0,21,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0
0,35,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0,0,0
0,39,0,0,0,0,0,0,0,0,0
0,40,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,0
0,42,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0,0,0
0,46,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0,0,0
0,49,0,0,0,0,0,0,0,0,0
0,50,0,0,0,0,0,0,0,0,0
0,51,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,0
0,53,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0,0,0
0,55,0,0,0,0,0,0,0,0,0
0,56,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,0
0,58,0,0,0,0,0,0,0,0,0
0,59,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,0
0,62,0,0,0,0,0,0,0,0,0
0,63,0,0,0,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0,0,0
0,65,0,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0
0,67,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,0
0,69,0,0,0,0,0,0,0,0,0
0,70,0,0,0,0,0,0,0,0,0
0,71,0,0,0,0,0,0,0,0,0
0,72,0,0,0,0,0,0,0,0,0
0,73,0,0,0,0,0,0,0,0,0
0,74,0,0,0,0,0,0,0,0,0
0,75,0,0,0,0,0,0,0,0,0
0,76,0,0,0,0,0,0,0,0,0
0,77,0,0,0,0,0,0,0,0,0
0,78,0,0,0,0,0,0,0,0,0
0,79,0,0,0,0,0,0,0,0,0
0,80,0,0,0,0,0,0,0,0,0
0,81,0,0,0,0,0,0,0,0,0
0,82,0,0,0,0,0,0,0,0,0
0,83,0,0,0,0,0,0,0,0,0
0,84,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,0
0,87,0,0,0,0,0,0,0,0,0
0,88,0,0,0,0,0,0,0,0,0
0,89,0,0,0,0,0,0,0,0,0
0,90,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,0
0,92,0,0,0,0,0,0,0,0,0
0,93,0,0,0,0,0,0,0,0,0
0,94,0,0,0,0,0,0,0,0,0
0,95,0,0,0,0,0,0,0,0,0
0,96,0,0,0,0,0,0,0,0,0
0,97,0,0,0,0,0,0,0,0,0
0,98,0,0,0,0,0,0,0,0,0
0,99,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0,0,0
0,101,0,0,0,0,0,0,0,0,0
0,102,0,0,0,0,0,0,0,0,0
0,103,0,0,0,0,0,0,0,0,0
0,104,0,0,0,0,0,0,0,0,0
0,105,0,0,0,0,0,0,0,0,0
0,106,0,0,0,0,0,0,0,0,0
0,107,0,0,0,0,0,0,0,0,0
0,108,0,0,0,0,0,0,0,0,0
0,109,0,0,0,0,0,0,0,0,0
0,110,0,0,0,0,0,0,0,0,0
0,111,0,0,0,0,0,0,0,0,0
0,112,0,0,0,0,0,0,0,0,0
0,113,0,0,0,0,0,0,0,0,0
0,114,0,0,0,0,0,0,0,0,0
0,115,0,0,0,0,0,0,0,0,0
0,116,0,0,0,0,0,0,0,0,0
0,117,0,0,0,0,0,0,0,0,0
0,118,0,0,0,0,0,0,0,0,0
0,119,0,0,0,0,0,0,0,0,0
0,120,0,0,0,0,0,0,0,0,0
0,121,0,0,0,0,0,0,0,0,0
0,122,0,0,0,0,0,0,0,0,0
0,123,0,0,0,0,0,0,0,0,0
0,124,0,0,0,0,0,0,0,0,0
0,125,0,0,0,0,0,0,0,0,0
0,126,0,0,0,0,0,0,0,0,0
0,127,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0
1,1,7.041e-08,3.94237e-09,1.48371e-08,3.94237e-09,6.06358e-08,3.92222e-09,1.48371e-08,3.92222e-09,7.05922e-08
1,2,9.03782e-08,5.0491e-09,1.91073e-08,5.0491e-09,7.76047e-08,5.06444e-09,1.91073e-08,5.06444e-09,9.01876e-08
1,3,1.15581e-07,6.45973e-09,2.45458e-08,6.45973e-09,9.89287e-08,6.49315e-09,2.45458e-08,6.49315e-09,1.14824e-07
1,4,1.47276e-07,8.21099e-09,3.13931e-08,8.21099e-09,1.25614e-07,8.29168e-09,3.13931e-08,8.29168e-09,1.45591e-07
1,5,1.86892e-07,1.03965e-08,3.99649e-08,1.03965e-08,1.58867e-07,1.0547e-08,3.99649e-08,1.0547e-08,1.83855e-07
1,6,2.36253e-07,1.31082e-08,5.06719e-08,1.31082e-08,2.00129e-07,1.33631e-08,5.06719e-08,1.33631e-08,2.31242e-07
1,7,2.97487e-07,1.64585e-08,6.39778e-08,1.64585e-08,2.51111e-07,1.68651e-08,6.39778e-08,1.68651e-08,2.89672e-07
1,8,3.73135e-07,2.05787e-08,8.04388e-08,2.05787e-08,3.13834e-07,2.12018e-08,8.04388e-08,2.12018e-08,3.61404e-07
1,9,4.66197e-07,2.56229e-08,1.00709e-07,2.56229e-08,3.90674e-07,2.65496e-08,1.00709e-07,2.65496e-08,4.49081e-07
1,10,5.80201e-07,3.17699e-08,1.25555e-07,3.17699e-08,4.84403e-07,3.31169e-08,1.25555e-07,3.31169e-08,5.55779e-07
1,11,7.19272e-07,3.92262e-08,1.55867e-07,3.92262e-08,5.98245e-07,4.11479e-08,1.55867e-07,4.11479e-08,6.85053e-07
1,12,8.88201e-07,4.8229e-08,1.92674e-07,4.8229e-08,7.3592e-07,5.09278e-08,1.92674e-07,5.09278e-08,8.40989e-07
1,13,1.09253e-06,5.90484e-08,2.37155e-07,5.90484e-08,9.01697e-07,6.27875e-08,2.37155e-07,6.27875e-08,1.02825e-06
1,14,1.33863e-06,7.19899e-08,2.90654e-07,7.19899e-08,1.10045e-06,7.71089e-08,2.90654e-07,7.71089e-08,1.25214e-06
1,15,1.63375e-06,8.73969e-08,3.54688e-07,8.73969e-08,1.3377e-06,9.43302e-08,3.54688e-07,9.43302e-08,1.51862e-06
1,16,1.98617e-06,1.05652e-07,4.30958e-07,1.05652e-07,1.61966e-06,1.14951e-07,4.30958e-07,1.14951e-07,1.83436e-06
1,17,2.40516e-06,1.27179e-07,5.21357e-07,1.27179e-07,1.9533e-06,1.3954e-07,5.21357e-07,1.3954e-07,2.20681e-06
1,18,2.90117e-06,1.52442e-07,6.27967e-07,1.52442e-07,2.34634e-06,1.68734e-07,6.27967e-07,1.68734e-07,2.64415e-06
1,19,3.48577e-06,1.81947e-07,7.53064e-07,1.81947e-07,2.80732e-06,2.0325e-07,7.53064e-07,2.0325e-07,3.15535e-06
1,20,4.17177e-06,2.16237e-07,8.99106e-07,2.16237e-07,3.34558e-06,2.43885e-07,8.99106e-07,2.43885e-07,3.75018e-06
1,21,4.97321e-06,2.55894e-07,1.06872e-06,2.55894e-07,3.97126e-06,2.91519e-07,1.06872e-06,2.91519e-07,4.43913e-06
1,22,5.90536e-06,3.01532e-07,1.26468e-06,3.01532e-07,4.69529e-06,3.47121e-07,1.26468e-06,3.47121e-07,5.23341e-06
1,23,6.98468e-06,3.53791e-07,1.48989e-06,3.53791e-07,5.52934e-06,4.11744e-07,1.48989e-06,4.11744e-07,6.14489e-06
1,24,8.2288e-06,4.13333e-07,1.7473e-06,4.13333e-07,6.48578e-06,4.86529e-07,1.7473e-06,4.86529e-07,7.18599e-06
1,25,9.65636e-06,4.80829e-07,2.03992e-06,4.80829e-07,7.57752e-06,5.727e-07,2.03992e-06,5.727e-07,8.36954e-06
1,26,1.12869e-05,5.56954e-07,2.37072e-06,5.56954e-07,8.81797e-06,6.71561e-07,2.37072e-06,6.71561e-07,9.70869e-06
1,27,1.31407e-05,6.42369e-07,2.74255e-06,6.42369e-07,1.02208e-05,7.84484e-07,2.74255e-06,7.84484e-07,1.12167e-05
1,28,1.52385e-05,7.37714e-07,3.15808e-06,7.37714e-07,1.17999e-05,9.12904e-07,3.15808e-06,9.12904e-07,1.29067e-05
1,29,1.76013e-05,8.43587e-07,3.61972e-06,8.43587e-07,1.3569e-05,1.0583e-06,3.61972e-06,1.0583e-06,1.47915e-05
1,30,2.02497e-05,9.60532e-07,4.12947e-06,9.60532e-07,1.55415e-05,1.2222e-06,4.12947e-06,1.2222e-06,1.68834e-05
1,31,2.32041e-05,1.08902e-06,4.68887e-06,1.08902e-06,1.77302e-05,1.40611e-06,4.68887e-06,1.40611e-06,1.91936e-05
1,32,2.64838e-05,1.22943e-06,5.29884e-06,1.22943e-06,2.01468e-05,1.61155e-06,5.29884e-06,1.61155e-06,2.17323e-05
1,33,3.01065e-05,1.38205e-06,5.95961e-06,1.38205e-06,2.28021e-05,1.83998e-06,5.95961e-06,1.83998e-06,2.45082e-05
1,34,3.40879e-05,1.54702e-06,6.67056e-06,1.54702e-06,2.57049e-05,2.09283e-06,6.67056e-06,2.09283e-06,2.75278e-05
1,35,3.84414e-05,1.72436e-06,7.43016e-06,1.72436e-06,2.88623e-05,2.37137e-06,7.43016e-06,2.37137e-06,3.0796e-05
1,36,4.3177e-05,1.91392e-06,8.23583e-06,1.91392e-06,3.22789e-05,2.67677e-06,8.23583e-06,2.67677e-06,3.43145e-05
1,37,4.83009e-05,2.11541e-06,9.08391e-06,2.11541e-06,3.59566e-05,3.01e-06,9.08391e-06,3.01e-06,3.80827e-05
1,38,5.38151e-05,2.32834e-06,9.96953e-06,2.32834e-06,3.98943e-05,3.37183e-06,9.96953e-06,3.37183e-06,4.20966e-05
1,39,5.97168e-05,2.55206e-06,1.08866e-05,2.55206e-06,4.40873e-05,3.76276e-06,1.08866e-05,3.76276e-06,4.63488e-05
1,40,6.59973e-05,2.78571e-06,1.1828e-05,2.78572e-06,4.85274e-05,4.18296e-06,1.1828e-05,4.18296e-06,5.08284e-05
1,41,7.26424e-05,3.02829e-06,1.2785e-05,3.02829e-06,5.32024e-05,4.63228e-06,1.2785e-05,4.63228e-06,5.55206e-05
1,42,7.96312e-05,3.27858e-06,1.37481e-05,3.27859e-06,5.80957e-05,5.11018e-06,1.37481e-05,5.11018e-06,6.0407e-05
1,43,8.69366e-05,3.53523e-06,1.47067e-05,3.53523e-06,6.31868e-05,5.61569e-06,1.47067e-05,5.61569e-06,6.5465e-05
1,44,9.45241e-05,3.7967e-06,1.56492e-05,3.7967e-06,6.84506e-05,6.14738e-06,1.56492e-05,6.14738e-06,7.06683e-05
1,45,0.000102353,4.06134e-06,1.65634e-05,4.06134e-06,7.38577e-05,6.70334e-06,1.65634e-05,6.70334e-06,7.59868e-05
1,46,0.000110374,4.32737e-06,1.74363e-05,4.32737e-06,7.93745e-05,7.28115e-06,1.74363e-05,7.28115e-06,8.1387e-05
1,47,0.000118535,4.59293e-06,1.8255e-05,4.59293e-06,8.49637e-05,7.87788e-06,1.8255e-05,7.87788e-06,8.68319e-05
1,48,0.000126773,4.85608e-06,1.90063e-05,4.85608e-06,9.05839e-05,8.49007e-06,1.90063e-05,8.49007e-06,9.22818e-05
1,49,0.000135023,5.11483e-06,1.96777e-05,5.11483e-06,9.61909e-05,9.11378e-06,1.96777e-05,9.11378e-06,9.76947e-05
1,50,0.000143213,5.3672e-06,2.02568e-05,5.3672e-06,0.000101738,9.74456e-06,2.02568e-05,9.74456e-06,0.000103026
1,51,0.00015127,5.61119e-06,2.07325e-05,5.6112e-06,0.000107175,1.03775e-05,2.07325e-05,1.03775e-05,0.000108231
1,52,0.000159114,5.84488e-06,2.10949e-05,5.84488e-06,0.000112452,1.10073e-05,2.10949e-05,1.10073e-05,0.000113263
1,53,0.000166666,6.06638e-06,2.13355e-05,6.06638e-06,0.000117518,1.16284e-05,2.13355e-05,1.16284e-05,0.000118077
1,54,0.000173848,6.2739e-06,2.14476e-05,6.2739e-06,0.000122322,1.22347e-05,2.14476e-05,1.22347e-05,0.000122625
1,55,0.000180579,6.46575e-06,2.14266e-05,6.46575e-06,0.000126814,1.28202e-05,2.14266e-05,1.28202e-05,0.000126864
1,56,0.000186784,6.64038e-06,2.127e-05,6.64039e-06,0.000130945,1.33787e-05,2.127e-05,1.33787e-05,0.000130752
1,57,0.000192392,6.79639e-06,2.09776e-05,6.79639e-06,0.000134671,1.3904e-05,2.09776e-05,1.3904e-05,0.000134249
1,58,0.000197334,6.9325e-06,2.05518e-05,6.9325e-06,0.000137949,1.43901e-05,2.05518e-05,1.43901e-05,0.000137319
1,59,0.000201551,7.04762e-06,1.9997e-05,7.04762e-06,0.000140741,1.4831e-05,1.9997e-05,1.4831e-05,0.000139929
1,60,0.00020499,7.14083e-06,1.93202e-05,7.14083e-06,0.000143016,1.52214e-05,1.93202e-05,1.52214e-05,0.000142052
1,61,0.000207609,7.2114e-06,1.85302e-05,7.2114e-06,0.000144746,1.55563e-05,1.85302e-05,1.55563e-05,0.000143665
1,62,0.000209373,7.25875e-06,1.76381e-05,7.25875e-06,0.000145912,1.58311e-05,1.76381e-05,1.58311e-05,0.00014475
1,63,0.000210262,7.28251e-06,1.66565e-05,7.28251e-06,0.000146498,1.60421e-05,1.66565e-05,1.60421e-05,0.000145296
1,64,0.000210262,7.2825e-06,1.55994e-05,7.2825e-06,0.000146498,1.61864e-05,1.55994e-05,1.61864e-05,0.000145296
1,65,0.000209375,7.25872e-06,1.44819e-05,7.25872e-06,0.000145912,1.62617e-05,1.44819e-05,1.62617e-05,0.000144751
1,66,0.000207611,7.21135e-06,1.33198e-05,7.21135e-06,0.000144747,1.62668e-05,1.33198e-05,1.62668e-05,0.000143666
1,67,0.000204993,7.14077e-06,1.2129e-05,7.14077e-06,0.000143017,1.62014e-05,1.2129e-05,1.62014e-05,0.000142053
1,68,0.000201554,7.04754e-06,1.09256e-05,7.04754e-06,0.000140742,1.6066e-05,1.09256e-05,1.6066e-05,0.000139931
1,69,0.000197338,6.9324e-06,9.72515e-06,6.93241e-06,0.00013795,1.58622e-05,9.72515e-06,1.58622e-05,0.000137321
1,70,0.000192397,6.79628e-06,8.5424e-06,6.79629e-06,0.000134672,1.55924e-05,8.5424e-06,1.55924e-05,0.000134251
1,71,0.00018679,6.64027e-06,7.39106e-06,6.64028e-06,0.000130947,1.52598e-05,7.39106e-06,1.52598e-05,0.000130754
1,72,0.000180585,6.46563e-06,6.28351e-06,6.46564e-06,0.000126816,1.48686e-05,6.28352e-06,1.48686e-05,0.000126867
1,73,0.000173854,6.27378e-06,5.23059e-06,6.27378e-06,0.000122324,1.44235e-05,5.2306e-06,1.44235e-05,0.000122628
1,74,0.000166673,6.06626e-06,4.24144e-06,6.06626e-06,0.00011752,1.393e-05,4.24144e-06,1.393e-05,0.000118079
1,75,0.000159121,5.84477e-06,3.32341e-06,5.84477e-06,0.000112454,1.33938e-05,3.32341e-06,1.33938e-05,0.000113266
1,76,0.000151277,5.61109e-06,2.48203e-06,5.61109e-06,0.000107177,1.28213e-05,2.48203e-06,1.28213e-05,0.000108234
1,77,0.000143221,5.3671e-06,1.721e-06,5.3671e-06,0.000101739,1.22189e-05,1.721e-06,1.22189e-05,0.00010303
1,78,0.00013503,5.11475e-06,1.04227e-06,5.11475e-06,9.61928e-05,1.15931e-05,1.04227e-06,1.15931e-05,9.76979e-05
1,79,0.00012678,4.85601e-06,4.46152e-07,4.85601e-06,9.05857e-05,1.09507e-05,4.46153e-07,1.09507e-05,9.22851e-05
1,80,0.000118542,4.59287e-06,-6.85572e-08,4.59287e-06,8.49654e-05,1.02981e-05,-6.85569e-08,1.02981e-05,8.68351e-05
1,81,0.000110381,4.32733e-06,-5.04395e-07,4.32733e-06,7.93763e-05,9.64155e-06,-5.04395e-07,9.64155e-06,8.13901e-05
1,82,0.000102359,4.06131e-06,-8.65043e-07,4.06131e-06,7.38593e-05,8.98691e-06,-8.65043e-07,8.98691e-06,7.59899e-05
1,83,9.45301e-05,3.79668e-06,-1.15512e-06,3.79668e-06,6.84522e-05,8.33973e-06,-1.15512e-06,8.33973e-06,7.06713e-05
1,84,8.69422e-05,3.53523e-06,-1.37999e-06,3.53523e-06,6.31883e-05,7.70501e-06,-1.37999e-06,7.70501e-06,6.54679e-05
1,85,7.96365e-05,3.27859e-06,-1.54553e-06,3.2786e-06,5.80972e-05,7.08725e-06,-1.54553e-06,7.08725e-06,6.04098e-05
1,86,7.26473e-05,3.02831e-06,-1.65795e-06,3.02831e-06,5.32037e-05,6.49036e-06,-1.65795e-06,6.49036e-06,5.55232e-05
1,87,6.60018e-05,2.78575e-06,-1.72363e-06,2.78575e-06,4.85286e-05,5.91767e-06,-1.72363e-06,5.91767e-06,5.08308e-05
1,88,5.97209e-05,2.5521e-06,-1.74892e-06,2.5521e-06,4.40884e-05,5.37188e-06,-1.74892e-06,5.37188e-06,4.6351e-05
1,89,5.38189e-05,2.32839e-06,-1.74003e-06,2.32839e-06,3.98953e-05,4.85513e-06,-1.74003e-06,4.85513e-06,4.20987e-05
1,90,4.83043e-05,2.11546e-06,-1.70287e-06,2.11546e-06,3.59576e-05,4.36897e-06,-1.70287e-06,4.36897e-06,3.80846e-05
1,91,4.318e-05,1.91398e-06,-1.643e-06,1.91398e-06,3.22798e-05,3.9144e-06,-1.643e-06,3.9144e-06,3.43163e-05
1,92,3.84441e-05,1.72442e-06,-1.56555e-06,1.72442e-06,2.88631e-05,3.49192e-06,-1.56555e-06,3.49192e-06,3.07976e-05
1,93,3.40903e-05,1.54708e-06,-1.47513e-06,1.54708e-06,2.57056e-05,3.10157e-06,-1.47513e-06,3.10157e-06,2.75293e-05
1,94,3.01086e-05,1.38212e-06,-1.37586e-06,1.38212e-06,2.28027e-05,2.74297e-06,-1.37586e-06,2.74297e-06,2.45095e-05
1,95,2.64856e-05,1.2295e-06,-1.27129e-06,1.2295e-06,2.01474e-05,2.4154e-06,-1.27129e-06,2.4154e-06,2.17335e-05
1,96,2.32057e-05,1.08908e-06,-1.16449e-06,1.08908e-06,1.77307e-05,2.11783e-06,-1.16449e-06,2.11783e-06,1.91946e-05
1,97,2.02511e-05,9.60593e-07,-1.05798e-06,9.60593e-07,1.5542e-05,1.84898e-06,-1.05798e-06,1.84898e-06,1.68843e-05
1,98,1.76024e-05,8.43645e-07,-9.53821e-07,8.43646e-07,1.35694e-05,1.60738e-06,-9.53821e-07,1.60738e-06,1.47923e-05
1,99,1.52395e-05,7.37769e-07,-8.53637e-07,7.37769e-07,1.18003e-05,1.39141e-06,-8.53637e-07,1.39141e-06,1.29074e-05
1,100,1.31416e-05,6.42421e-07,-7.58641e-07,6.42421e-07,1.02211e-05,1.19935e-06,-7.58641e-07,1.19935e-06,1.12173e-05
1,101,1.12876e-05,5.57001e-07,-6.69699e-07,5.57001e-07,8.81821e-06,1.02943e-06,-6.69699e-07,1.02943e-06,9.70921e-06
1,102,9.65696e-06,4.80873e-07,-5.87364e-07,4.80873e-07,7.57773e-06,8.79859e-07,-5.87364e-07,8.79859e-07,8.36999e-06
1,103,8.22931e-06,4.13372e-07,-5.11933e-07,4.13372e-07,6.48595e-06,7.48861e-07,-5.11933e-07,7.48861e-07,7.18637e-06
1,104,6.9851e-06,3.53827e-07,-4.43484e-07,3.53827e-07,5.52949e-06,6.34695e-07,-4.43484e-07,6.34695e-07,6.14521e-06
1,105,5.9057e-06,3.01564e-07,-3.81921e-07,3.01564e-07,4.69541e-06,5.35686e-07,-3.81921e-07,5.35686e-07,5.23368e-06
1,106,4.97349e-06,2.55923e-07,-3.27013e-07,2.55923e-07,3.97136e-06,4.50237e-07,-3.27013e-07,4.50237e-07,4.43935e-06
1,107,4.172e-06,2.16262e-07,-2.78425e-07,2.16262e-07,3.34567e-06,3.76846e-07,-2.78425e-07,3.76846e-07,3.75037e-06
1,108,3.48596e-06,1.81969e-07,-2.35753e-07,1.81969e-07,2.8074e-06,3.1411e-07,-2.35753e-07,3.1411e-07,3.15551e-06
1,109,2.90132e-06,1.52461e-07,-1.98544e-07,1.52461e-07,2.3464e-06,2.60735e-07,-1.98544e-07,2.60735e-07,2.64427e-06
1,110,2.40529e-06,1.27196e-07,-1.66322e-07,1.27196e-07,1.95335e-06,2.15537e-07,-1.66322e-07,2.15537e-07,2.20691e-06
1,111,1.98627e-06,1.05666e-07,-1.38604e-07,1.05666e-07,1.6197e-06,1.77441e-07,-1.38604e-07,1.77441e-07,1.83445e-06
1,112,1.63383e-06,8.74089e-08,-1.14912e-07,8.74089e-08,1.33773e-06,1.45479e-07,-1.14912e-07,1.45479e-07,1.51868e-06
1,113,1.33869e-06,7.20001e-08,-9.47889e-08,7.20001e-08,1.10048e-06,1.18785e-07,-9.47889e-08,1.18785e-07,1.2522e-06
1,114,1.09258e-06,5.9057e-08,-7.77995e-08,5.9057e-08,9.01719e-07,9.65935e-08,-7.77995e-08,9.65935e-08,1.0283e-06
1,115,8.8824e-07,4.82362e-08,-6.35407e-08,4.82362e-08,7.35937e-07,7.82271e-08,-6.35407e-08,7.82271e-08,8.41025e-07
1,116,7.19301e-07,3.92323e-08,-5.16425e-08,3.92323e-08,5.98259e-07,6.30952e-08,-5.16425e-08,6.30952e-08,6.85081e-07
1,117,5.80224e-07,3.17749e-08,-4.17702e-08,3.17749e-08,4.84414e-07,5.06836e-08,-4.17702e-08,5.06836e-08,5.55801e-07
1,118,4.66215e-07,2.5627e-08,-3.36242e-08,2.5627e-08,3.90682e-07,4.05485e-08,-3.36242e-08,4.05485e-08,4.49099e-07
1,119,3.73149e-07,2.05821e-08,-2.6939e-08,2.05821e-08,3.13841e-07,3.23088e-08,-2.6939e-08,3.23088e-08,3.61417e-07
1,120,2.97498e-07,1.64612e-08,-2.1482e-08,1.64612e-08,2.51116e-07,2.56395e-08,-2.1482e-08,2.56395e-08,2.89683e-07
1,121,2.36261e-07,1.31105e-08,-1.70508e-08,1.31105e-08,2.00134e-07,2.02649e-08,-1.70508e-08,2.02649e-08,2.31251e-07
1,122,1.869e-07,1.03981e-08,-1.34735e-08,1.03981e-08,1.58871e-07,1.59528e-08,-1.34735e-08,1.59528e-08,1.83854e-07
1,123,1.4727e-07,8.21387e-09,-1.05951e-08,8.21387e-09,1.25617e-07,1.25036e-08,-1.05951e-08,1.25036e-08,1.45607e-07
1,124,1.15598e-07,6.45735e-09,-8.27996e-09,6.45735e-09,9.89305e-08,9.76488e-09,-8.27996e-09,9.76488e-09,1.14852e-07
1,125,9.04054e-08,5.05534e-09,-6.44894e-09,5.05534e-09,7.76059e-08,7.61055e-09,-6.44895e-09,7.61055e-09,9.02086e-08
1,126,7.04006e-08,3.94459e-09,-5.01898e-09,3.94459e-09,6.06368e-08,5.89454e-09,-5.01898e-09,5.89454e-09,7.05755e-08
1,127,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
2,1,9.45076e-08,9.63746e-09,2.36296e-08,9.63746e-09,8.21267e-08,9.58583e-09,2.36296e-08,9.58583e-09,9.51123e-08
2,2,1.21393e-07,1.2399e-08,3.04614e-08,1.2399e-08,1.05154e-07,1.23609e-08,3.04614e-08,1.23609e-08,1.2162e-07
2,3,1.55241e-07,1.58994e-08,3.91286e-08,1.58994e-08,1.34107e-07,1.58772e-08,3.91286e-08,1.58772e-08,1.54954e-07
2,4,1.9786e-07,2.02692e-08,5.00608e-08,2.02692e-08,1.70355e-07,2.02718e-08,5.00608e-08,2.02718e-08,1.96546e-07
2,5,2.51137e-07,2.57445e-08,6.3737e-08,2.57445e-08,2.15547e-07,2.5809e-08,6.3737e-08,2.5809e-08,2.48283e-07
2,6,3.17542e-07,3.25642e-08,8.08564e-08,3.25642e-08,2.71649e-07,3.27255e-08,8.08564e-08,3.27255e-08,3.12441e-07
2,7,3.99941e-07,4.10234e-08,1.02138e-07,4.10234e-08,3.41e-07,4.13335e-08,1.02138e-07,4.13335e-08,3.91579e-07
2,8,5.0176e-07,5.14699e-08,1.28487e-07,5.14699e-08,4.26365e-07,5.20002e-08,1.28487e-07,5.20002e-08,4.88787e-07
2,9,6.2705e-07,6.43138e-08,1.60961e-07,6.43138e-08,5.30993e-07,6.51622e-08,1.60961e-07,6.51622e-08,6.07672e-07
2,10,7.80573e-07,8.00351e-08,2.00802e-07,8.00351e-08,6.58683e-07,8.13344e-08,2.00802e-07,8.13344e-08,7.52429e-07
2,11,9.67899e-07,9.91932e-08,2.49454e-07,9.91932e-08,8.1385e-07,1.01121e-07,2.49454e-07,1.01121e-07,9.27917e-07
2,12,1.1955e-06,1.22435e-07,3.08595e-07,1.22435e-07,1.00159e-06,1.25227e-07,3.08595e-07,1.25227e-07,1.13972e-06
2,13,1.47088e-06,1.50505e-07,3.80148e-07,1.50505e-07,1.22778e-06,1.54469e-07,3.80148e-07,1.54469e-07,1.39423e-06
2,14,1.80262e-06,1.84253e-07,4.66315e-07,1.84253e-07,1.49908e-06,1.89791e-07,4.66315e-07,1.89791e-07,1.69869e-06
2,15,2.20056e-06,2.24644e-07,5.69588e-07,2.24644e-07,1.8231e-06,2.32273e-07,5.69588e-07,2.32273e-07,2.06129e-06
2,16,2.67586e-06,2.72767e-07,6.92773e-07,2.72767e-07,2.20839e-06,2.83148e-07,6.92773e-07,2.83148e-07,2.4912e-06
2,17,3.24111e-06,3.29838e-07,8.39002e-07,3.29838e-07,2.66452e-06,3.4381e-07,8.39002e-07,3.4381e-07,2.99862e-06
2,18,3.91042e-06,3.97211e-07,1.01174e-06,3.97211e-07,3.20214e-06,4.15828e-07,1.01174e-06,4.15828e-07,3.59482e-06
2,19,4.69949e-06,4.76379e-07,1.2148e-06,4.76379e-07,3.83302e-06,5.00958e-07,1.2148e-06,5.00958e-07,4.29217e-06
2,20,5.62567e-06,5.68973e-07,1.45231e-06,5.68973e-07,4.57002e-06,6.01146e-07,1.45231e-06,6.01146e-07,5.10409e-06
2,21,6.70797e-06,6.76765e-07,1.72873e-06,6.76765e-07,5.42717e-06,7.1854e-07,1.72873e-06,7.1854e-07,6.0451e-06
